"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","53238","84","1","1.10","1.6","2023-08-25T07:45:00","120","2023/08/25","07:45:00","-15.7871795296669","35.03523599356413","0.1","9","300","66","80","-383","23591","-1016","1","150","150.02","117.89","32.13","22.14","47.4","10.43","89464","21.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","766171","692468","905663","0.000000","0.000000","0.000000","855918","885185","840806","0.000000","0.000000","0.000000","834919","859633","830343","0.000000","0.000000","0.000000","860077","872179","892254","0.000000","0.000000","0.000000","753534","864885","961985","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","53239","84","1","1.10","1.6","2023-08-25T07:50:00","120","2023/08/25","07:50:00","-15.787268817424774","35.035235825926065","0.1","9","300","64","79","-487","23675","-995","1","150","149.94","117.57","32.37","22.28","49.5","11.22","89468","21.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","738810","685770","905954","0.000000","0.000000","0.000000","829099","872017","833217","0.000000","0.000000","0.000000","819546","855679","830503","0.000000","0.000000","0.000000","840251","861449","884412","0.000000","0.000000","0.000000","746778","862807","961683","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","53240","84","1","1.10","1.6","2023-08-25T07:55:00","120","2023/08/25","07:55:00","-15.787156641483307","35.035305660218","0.0","10","300","64","79","-472","23588","-948","1","150","149.44","117.26","32.18","22.46","50.7","11.71","89484","21.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","715128","679056","905529","3.212190","0.937074","0.025438","819562","875131","840934","2.084183","0.565499","0.000000","804375","850701","829509","1.748795","0.462466","0.000000","834533","864351","890536","1.376048","0.350770","0.000000","744138","865338","966493","0.853874","0.208126","0.000000","16090","17104","17522","13176","13027","13176","12382","11931","12382","11773","10936","11773","10172","9035","10172","DualSpot on"
"MA200-0420","53241","84","1","1.10","1.6","2023-08-25T08:00:00","120","2023/08/25","08:00:00","-15.787132441997528","35.035339660942554","0.0","11","300","64","79","-450","23565","-969","1","150","149.76","117.46","32.30","22.62","51.3","12.06","89480","21.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","692911","672393","905145","6.338438","1.886261","0.020358","802992","870038","840718","4.103461","1.123422","0.001574","791061","847080","829741","3.447582","0.917947","-0.010238","823051","860991","890161","2.720977","0.697698","0.000000","736977","862570","965376","1.705434","0.412790","0.000000","15633","17260","17949","12744","12805","12827","12007","11707","11598","11488","10775","11488","10128","8851","10128","DualSpot on"
"MA200-0420","53242","84","1","1.10","1.6","2023-08-25T08:05:00","120","2023/08/25","08:05:00","-15.78724879026413","35.03541415929794","0.2","12","300","64","78","-412","23560","-1024","1","150","149.94","117.74","32.21","22.80","51.7","12.33","89476","21.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","674494","666395","904625","8.982430","2.725277","0.020801","787959","864726","839921","5.906592","1.644682","0.012357","783043","847808","834019","4.985237","1.347708","0.005803","812110","857312","889287","3.958902","1.027050","-0.009703","730228","859850","964246","2.512159","0.611816","0.000000","13190","15301","16221","11353","11998","12247","10842","11078","11165","10548","10259","10158","9571","8632","9571","DualSpot on"
"MA200-0420","53243","84","1","1.10","1.6","2023-08-25T08:10:00","120","2023/08/25","08:10:00","-15.78732281923294","35.0352444909513","0.2","12","300","64","78","-488","23576","-871","1","150","150.01","117.61","32.40","22.99","52.0","12.60","89492","22.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","658892","661187","904475","11.309416","3.492515","0.019605","775153","860591","840011","7.555081","2.131962","0.012225","771273","843592","833244","6.407131","1.752406","0.006823","802143","853918","888555","5.118600","1.343287","-0.002711","722934","856167","962006","3.281219","0.804475","-0.041569","11621","13909","14931","10390","11149","11448","10037","10370","10496","9892","9792","9757","9134","8307","8038","DualSpot on"
"MA200-0420","53244","84","1","1.10","1.6","2023-08-25T08:15:00","120","2023/08/25","08:15:00","-15.787117719650269","35.035341665148735","0.1","12","300","64","78","-400","23604","-970","1","150","149.69","117.34","32.35","23.21","52.1","12.82","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","649774","661150","910890","13.411884","4.206520","0.018814","762256","855305","838718","9.079325","2.595895","0.013985","760463","839598","832522","7.732821","2.139860","0.009900","792422","850231","887434","6.210490","1.646568","0.001594","720959","858587","966524","4.023647","0.991910","-0.031347","10524","12962","14076","9630","10630","11030","9380","9942","10157","9336","9404","9429","8838","8093","7848","DualSpot on"
"MA200-0420","53245","84","1","1.10","1.6","2023-08-25T08:20:00","120","2023/08/25","08:20:00","-15.787114560604095","35.03534549474716","0.3","12","300","64","78","-446","23553","-1034","1","150","150.53","117.54","32.99","23.35","51.8","12.88","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","635034","654241","907386","15.324837","4.872719","0.017023","748619","848193","835418","10.490879","3.037888","0.013336","753627","839251","835271","8.966635","2.511048","0.010115","788015","851703","891536","7.232671","1.939392","0.003784","713066","853585","962626","4.723709","1.175276","-0.020676","9559","11860","12933","8902","9931","10351","8715","9340","9584","8725","8904","8970","8320","7764","7580","DualSpot on"
"MA200-0420","53246","84","1","1.10","1.6","2023-08-25T08:25:00","120","2023/08/25","08:25:00","-15.787131309509277","35.03527632728219","0.1","12","300","64","77","-433","23500","-950","1","150","150.02","117.58","32.44","23.50","51.9","13.03","89496","22.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","622639","649010","906041","17.147324","5.525268","0.017793","743827","850563","841409","11.849787","3.474706","0.015966","743363","834664","833792","10.159165","2.878940","0.013915","778400","847260","889475","8.227688","2.231598","0.009847","711236","855728","966798","5.412859","1.357522","-0.010874","9104","11813","13101","8567","9980","10567","8420","9414","9806","8490","9035","9238","8187","7846","7732","DualSpot on"
"MA200-0420","53247","84","1","1.10","1.6","2023-08-25T08:30:00","120","2023/08/25","08:30:00","-15.787132322788239","35.03530265763402","0.1","11","300","64","77","-488","23552","-855","1","150","149.86","117.57","32.29","23.67","52.0","13.23","89492","22.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","610358","643530","904314","18.951012","6.183208","0.017277","732592","845297","839875","13.189780","3.910822","0.015776","733895","830751","832894","11.338072","3.246477","0.014027","769771","843737","888358","9.214244","2.522589","0.010010","705210","852775","965249","6.097313","1.538779","-0.008278","9011","11966","13397","8449","10011","10669","8325","9448","9899","8418","9040","9274","8132","7840","7742","DualSpot on"
