"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","28246","61","1","1.10","1.6","2023-05-31T20:41:00","120","2023/05/31","20:41:00","0","0","0.0","0","30","66","91","-20","-1508","-26660","6","150","150.30","114.86","35.43","23.85","54.4","14.10","90456","23.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","811663","711499","909997","0.000000","0.000000","0.000000","905346","905661","839981","0.000000","0.000000","0.000000","884154","880726","834238","0.000000","0.000000","0.000000","896286","878937","888571","0.000000","0.000000","0.000000","781543","896720","966041","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","28247","61","1","1.10","1.6","2023-05-31T20:41:30","120","2023/05/31","20:41:30","0","0","0.0","0","30","66","91","32","-1356","-26875","6","150","150.15","114.13","36.02","23.95","53.4","13.89","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","807940","710086","909284","0.000000","0.000000","0.000000","901768","903693","838994","0.000000","0.000000","0.000000","880659","878562","832958","0.000000","0.000000","0.000000","892223","876047","886411","0.000000","0.000000","0.000000","778813","894545","964205","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","28248","61","1","1.10","1.6","2023-05-31T20:42:00","120","2023/05/31","20:42:00","0","0","0.0","1","30","66","90","-4","-1420","-26812","6","150","150.07","113.74","36.33","24.01","52.6","13.71","90460","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","805457","709588","909601","0.000000","0.000000","0.000000","898675","902001","838113","0.000000","0.000000","0.000000","878542","877674","832685","0.000000","0.000000","0.000000","890719","875536","886438","0.000000","0.000000","0.000000","777445","893782","963777","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","28249","61","1","1.10","1.6","2023-05-31T20:42:30","120","2023/05/31","20:42:30","0","0","0.0","1","30","66","90","-25","-1312","-26908","6","150","149.77","113.63","36.14","24.09","52.0","13.60","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","799607","706164","906169","0.000000","0.000000","0.000000","893236","898081","835096","0.000000","0.000000","0.000000","873660","874084","829840","0.000000","0.000000","0.000000","893035","878879","890320","0.000000","0.000000","0.000000","778918","896344","966909","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","28250","61","1","1.10","1.6","2023-05-31T20:43:00","120","2023/05/31","20:43:00","0","0","0.0","1","30","66","90","-125","-1462","-26850","6","150","150.15","113.61","36.53","24.13","51.4","13.48","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","797424","705887","906705","0.000000","0.000000","0.000000","891882","898204","835834","0.000000","0.000000","0.000000","872145","873805","830097","0.000000","0.000000","0.000000","890859","877733","889640","0.000000","0.000000","0.000000","778163","896340","967239","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","28251","61","1","1.10","1.6","2023-05-31T20:43:30","120","2023/05/31","20:43:30","0","0","0.0","1","30","64","90","-100","-1404","-26900","6","150","149.93","112.61","37.32","24.18","50.9","13.39","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","793554","704212","905472","0.000000","0.000000","0.000000","894740","902631","840630","0.000000","0.000000","0.000000","874567","877621","834284","0.000000","0.000000","0.000000","888032","876116","888518","0.000000","0.000000","0.000000","776011","894760","965882","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","28252","61","1","1.10","1.6","2023-05-31T20:44:00","120","2023/05/31","20:44:00","0","0","0.0","1","30","64","89","-84","-1380","-26732","6","150","150.15","113.35","36.80","24.23","50.5","13.30","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","789285","702270","903997","0.371906","0.108839","0.000000","890650","900243","839089","0.272703","0.082671","0.000000","870974","875457","832868","0.239592","0.073176","0.000000","884395","873720","886623","0.197833","0.059467","0.000000","772958","892227","963539","0.151674","0.039511","0.000000","19271","17373","19271","17835","16655","17835","17548","16510","17548","17510","16214","17510","18692","15000","18692","DualSpot on"
"MA200-0420","28253","61","1","1.10","1.6","2023-05-31T20:44:30","120","2023/05/31","20:44:30","0","0","0.0","1","30","64","89","-36","-1456","-26808","6","150","150.07","113.44","36.64","24.27","50.1","13.22","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","788384","703353","906445","0.753271","0.224189","0.000000","890549","901937","841416","0.556188","0.169426","0.000000","870346","876410","834395","0.490063","0.149488","0.000000","883673","874281","887793","0.406377","0.124077","0.000000","772871","893154","964973","0.307830","0.083868","0.000000","19746","18493","19746","18525","17555","18525","18331","17293","18331","18444","17693","18444","19229","16914","19229","DualSpot on"
"MA200-0420","28254","61","1","1.10","1.6","2023-05-31T20:45:00","120","2023/05/31","20:45:00","0","0","0.0","1","30","64","89","25","-1395","-26733","6","150","149.63","113.19","36.44","24.31","49.8","13.16","90456","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","785061","702400","906344","1.162677","0.348896","0.000000","887737","901032","841368","0.865632","0.267136","0.000000","867158","874824","833587","0.764620","0.234991","0.000000","881604","873612","887753","0.638033","0.198212","0.000000","770848","891928","964083","0.478853","0.131492","0.000000","21244","20103","21244","20266","19880","20266","20138","19483","20138","20533","20413","20533","21106","18259","21106","DualSpot on"
"MA200-0420","28255","61","1","1.10","1.6","2023-05-31T20:45:30","120","2023/05/31","20:45:30","0","0","0.0","1","30","64","89","-84","-1476","-26900","6","150","149.79","113.53","36.26","24.34","49.6","13.12","90460","23.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","782061","701791","906714","1.585065","0.474515","0.000000","884325","899560","840852","1.185649","0.364595","0.000000","865526","874904","834420","1.050013","0.321733","0.000000","880563","874066","888839","0.877156","0.270717","0.000000","770353","892532","965218","0.657234","0.180479","0.000000","21853","20347","21853","20897","19924","20897","20871","19859","20871","21132","20060","21132","21949","18871","21949","DualSpot on"
