"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","23048","53","1","1.10","1.4","2023-05-06T08:56:00","120","2023/05/06","08:56:00","0","0","0.0","0","30","66","91","-18203","421","-19178","16","150","0.00","0.00","0.00","22.72","0.0","-203.73","90492","21.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","772384","679851","859051","0.000000","0.000000","0.000000","834621","837890","767257","0.000000","0.000000","0.000000","820832","820289","767595","0.000000","0.000000","0.000000","841394","827917","826889","0.000000","0.000000","0.000000","776637","893472","950194","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0420","23049","53","1","1.10","1.4","2023-05-06T08:56:30","120","2023/05/06","08:56:30","0","0","0.0","0","30","66","91","-24296","-2708","-6624","16","150","150.42","113.27","37.15","22.86","56.9","13.87","90532","22.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","816633","719611","909775","0.000000","0.000000","0.000000","912042","916250","839165","0.000000","0.000000","0.000000","888181","888130","831175","0.000000","0.000000","0.000000","908019","893747","893065","0.000000","0.000000","0.000000","787710","906879","964397","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0420","23050","53","1","1.10","1.4","2023-05-06T08:57:00","120","2023/05/06","08:57:00","0","0","0.0","2","30","66","90","-24560","-5680","-7332","16","150","149.50","112.64","36.86","22.99","56.6","13.92","90344","22.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","811438","716332","906543","0.000000","0.000000","0.000000","907540","912674","836503","0.000000","0.000000","0.000000","888731","889476","832896","0.000000","0.000000","0.000000","900715","887202","886994","0.000000","0.000000","0.000000","787525","907268","965051","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0420","23051","53","1","1.10","1.4","2023-05-06T08:57:30","120","2023/05/06","08:57:30","0","0","0.0","2","30","66","90","-24520","-4425","-8308","16","150","149.65","112.97","36.68","23.10","56.2","13.89","90332","22.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","809046","716108","907430","0.000000","0.000000","0.000000","905695","912371","836988","0.000000","0.000000","0.000000","886514","888520","832693","0.000000","0.000000","0.000000","905161","892608","893009","0.000000","0.000000","0.000000","785499","905710","963799","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0420","23052","53","1","1.10","1.4","2023-05-06T08:58:00","120","2023/05/06","08:58:00","0","0","0.0","3","30","66","90","-25104","-1676","-7656","16","150","149.60","112.73","36.87","23.22","55.8","13.89","90340","23.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","803160","712613","904008","0.000000","0.000000","0.000000","899117","907179","832845","0.000000","0.000000","0.000000","881721","884896","829830","0.000000","0.000000","0.000000","900706","889107","889980","0.000000","0.000000","0.000000","782363","902799","960995","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0420","23053","53","1","1.10","1.4","2023-05-06T08:58:30","120","2023/05/06","08:58:30","0","0","0.0","4","30","64","90","-24952","-3896","-6715","16","150","149.60","112.36","37.24","23.32","55.3","13.85","90368","23.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","807451","717102","910146","0.000000","0.000000","0.000000","904457","913076","838531","0.000000","0.000000","0.000000","885703","889305","834197","0.000000","0.000000","0.000000","898960","887731","888798","0.000000","0.000000","0.000000","785870","907107","965743","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0420","23054","53","1","1.10","1.4","2023-05-06T08:59:00","120","2023/05/06","08:59:00","0","0","0.0","5","30","64","89","-25141","-3612","-6008","16","150","149.72","112.44","37.28","23.41","54.9","13.82","90368","23.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","803967","714596","907323","0.124993","0.038679","0.000000","901141","910158","836074","0.074309","0.024670","0.000000","881706","885636","830931","0.061535","0.021517","0.000000","901504","890492","891741","0.049555","0.017569","0.000000","787292","908997","967849","0.037885","0.011193","0.000000","6529","6094","6529","4899","4906","4899","4543","4792","4543","4421","4728","4421","4706","4194","4706",""
"MA200-0420","23055","53","1","1.10","1.4","2023-05-06T08:59:30","120","2023/05/06","08:59:30","0","0","0.0","6","30","64","89","-25140","-3516","-6068","16","150","149.50","112.61","36.89","23.51","54.6","13.83","90364","23.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","804556","715637","908891","0.223504","0.068243","0.000000","902494","911906","837800","0.132340","0.041902","0.000000","884459","888677","833897","0.107693","0.034767","0.000000","895510","884841","886146","0.086683","0.028981","0.000000","783769","905100","963772","0.067125","0.018898","0.000000","5138","4707","5138","3820","3462","3820","3402","2982","3402","3307","3103","3307","3627","2917","3627",""
"MA200-0420","23056","53","1","1.10","1.4","2023-05-06T09:00:00","120","2023/05/06","09:00:00","0","0","0.0","5","30","64","89","-25204","-3608","-6391","16","150","149.38","112.48","36.90","23.60","54.5","13.89","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","801703","713930","907167","0.381283","0.113595","0.000000","899574","909649","835981","0.233924","0.069236","0.000000","881334","886175","831725","0.194776","0.057959","0.000000","900248","889959","891444","0.154131","0.046520","0.000000","786272","908368","967356","0.114305","0.029448","0.000000","8239","7219","8239","6695","5491","6695","6427","5218","6427","6016","4769","6016","5859","3994","5859",""
"MA200-0420","23057","53","1","1.10","1.4","2023-05-06T09:00:30","120","2023/05/06","09:00:30","0","0","0.0","5","30","64","89","-25172","-3616","-6332","16","150","149.67","112.69","36.98","23.67","54.4","13.91","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","801857","715653","910208","0.670324","0.199209","0.000000","900745","912274","838955","0.438839","0.128561","0.000000","882118","888169","834035","0.368583","0.107371","0.000000","894708","885467","887373","0.294893","0.088177","0.000000","782464","904697","963712","0.212112","0.054841","0.000000","15065","13597","15065","13480","11892","13480","12805","11093","12805","12532","11301","12532","12124","9592","12124",""
