"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","27493","81","1","1.10","1.4","2023-05-24T13:47:00","120","2023/05/24","13:47:00","-15.794189870357513","35.08374231308699","0.3","16","30","66","67","-6743","-2780","22272","8","150","147.11","112.53","34.59","30.87","42.6","16.68","88572","30.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","892052","765514","944288","0.000000","0.000000","0.000000","811373","917749","764549","0.000000","0.000000","0.000000","905289","919766","815378","0.000000","0.000000","0.000000","891312","939852","866956","0.000000","0.000000","0.000000","755953","868155","956284","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27494","81","1","1.10","1.4","2023-05-24T13:47:31","120","2023/05/24","13:47:31","-15.79406362771988","35.0837494879961","0.4","16","30","66","67","-6770","-2883","22154","8","150","149.94","114.59","35.35","30.92","41.9","16.48","88580","30.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","856323","735349","907332","0.000000","0.000000","0.000000","809215","915673","762988","0.000000","0.000000","0.000000","903408","918159","814121","0.000000","0.000000","0.000000","883599","931985","859861","0.000000","0.000000","0.000000","754013","866137","954201","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27495","81","1","1.10","1.4","2023-05-24T13:48:01","120","2023/05/24","13:48:01","-15.794024467468262","35.08366499096155","0.4","16","30","66","68","-6868","-2972","22132","8","150","149.96","114.80","35.16","30.94","41.4","16.31","88580","30.44","DUALSPOT-UV-BLUE-GREEN-RED-IR","852677","732605","904128","0.000000","0.000000","0.000000","807120","913593","761369","0.000000","0.000000","0.000000","905679","920700","816482","0.000000","0.000000","0.000000","888013","936814","864416","0.000000","0.000000","0.000000","751831","863812","951694","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27496","81","1","1.10","1.4","2023-05-24T13:48:30","120","2023/05/24","13:48:30","-15.793883919715881","35.0835689753294","0.2","16","30","66","67","-7096","-3220","22928","8","150","149.94","115.38","34.56","30.97","41.0","16.19","88588","30.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","853985","734135","906186","0.000000","0.000000","0.000000","808713","915648","763202","0.000000","0.000000","0.000000","906087","921336","817133","0.000000","0.000000","0.000000","888872","937900","865516","0.000000","0.000000","0.000000","752200","864365","952359","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27497","81","1","1.10","1.4","2023-05-24T13:49:01","120","2023/05/24","13:49:01","-15.794111609458923","35.083336152136326","62041.0","16","30","66","67","-6843","-2880","22144","8","150","150.56","115.04","35.52","31.00","40.8","16.12","88592","30.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","853266","733926","906100","0.000000","0.000000","0.000000","807724","914860","762643","0.000000","0.000000","0.000000","901765","917192","813544","0.000000","0.000000","0.000000","883644","932583","860626","0.000000","0.000000","0.000000","753035","865437","953595","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27498","81","1","1.10","1.4","2023-05-24T13:49:30","120","2023/05/24","13:49:30","-15.796019494533539","35.08525548130274","11.3","16","30","64","67","-6847","-2928","22020","8","150","149.43","114.95","34.48","31.02","40.5","16.05","88588","30.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","855316","736193","909107","0.000000","0.000000","0.000000","809836","917581","764991","0.000000","0.000000","0.000000","902819","918495","814774","0.000000","0.000000","0.000000","885784","935020","862946","0.000000","0.000000","0.000000","754189","866924","955259","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","27499","81","1","1.10","1.4","2023-05-24T13:50:01","120","2023/05/24","13:50:01","-15.795898616313934","35.08539315313101","1.0","16","30","64","67","-6756","-2920","21848","8","150","150.03","115.47","34.55","31.06","40.4","16.01","88588","30.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","855689","736956","910289","0.085815","0.022716","0.000000","809730","917831","765301","0.052147","0.013965","0.000000","903146","919131","815423","0.039690","0.010698","0.000000","886335","935784","863747","0.029075","0.007546","0.000000","754502","867400","955839","0.019191","0.004625","0.000000","4365","3861","4365","3347","2996","3347","2853","2570","2853","2526","2191","2526","2321","1869","2321",""
"MA200-0416","27500","81","1","1.10","1.4","2023-05-24T13:50:30","120","2023/05/24","13:50:30","-15.794644951820374","35.08422414213419","4.4","16","30","64","67","-6772","-2932","21944","8","150","149.53","115.92","33.61","31.08","40.2","15.97","88588","30.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","849113","731717","904026","0.169802","0.045598","0.000000","806011","913900","762136","0.101738","0.027544","0.000000","903091","919320","815652","0.078839","0.020933","0.000000","886929","936622","864541","0.057572","0.014424","0.000000","750094","862420","950392","0.039415","0.009551","0.000000","4255","3999","4255","3171","2995","3171","2803","2528","2803","2466","2053","2466","2437","2047","2437",""
"MA200-0416","27501","81","1","1.10","1.4","2023-05-24T13:51:00","120","2023/05/24","13:51:00","-15.792236089706421","35.081304647028446","7.1","16","30","64","67","-6736","-2876","22196","8","150","150.23","115.47","34.75","31.11","40.1","15.96","88592","30.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","847062","730470","902624","0.253503","0.065702","0.000000","804480","912526","761067","0.150578","0.040168","0.000000","902588","919062","815521","0.115674","0.030016","0.000000","886172","936020","864058","0.085151","0.021583","0.000000","749387","861731","949691","0.056859","0.014543","0.000000","4257","3397","4257","3135","2693","3135","2648","2170","2648","2396","2066","2396","2110","2006","2110",""
"MA200-0416","27502","81","1","1.10","1.4","2023-05-24T13:51:31","120","2023/05/24","13:51:31","-15.791306555271149","35.082838982343674","5.6","16","30","64","67","-6996","-3000","22120","8","150","149.90","115.59","34.30","31.13","40.0","15.94","88588","30.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","847322","731202","903768","0.351003","0.091615","0.000000","804858","913339","761842","0.204849","0.054121","0.000000","902535","919303","815805","0.156516","0.039196","0.000000","886986","937096","865130","0.114917","0.027830","0.000000","749963","862528","950593","0.075323","0.018037","0.000000","4954","4437","4954","3480","3015","3480","2933","2221","2933","2583","1826","2583","2231","1422","2231",""
"MA200-0416","27503","81","1","1.10","1.4","2023-05-24T13:52:00","120","2023/05/24","13:52:00","-15.792139887809753","35.08318431675434","3.5","16","30","64","67","-6804","-2844","22168","8","150","149.98","115.39","34.59","31.16","40.0","15.95","88588","30.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","849629","733615","906987","0.437820","0.113559","0.000000","806952","916034","764219","0.253868","0.065988","0.000000","899609","916544","813451","0.192356","0.048863","0.000000","881939","931926","860403","0.141638","0.034172","0.000000","751748","864670","952997","0.092021","0.023043","0.000000","4419","3726","4419","3149","2543","3149","2578","2320","2578","2323","1839","2323","2021","2021","2021",""
"MA200-0416","27504","81","1","1.10","1.4","2023-05-24T13:52:31","120","2023/05/24","13:52:31","0","0","0.0","16","30","64","67","-6792","-2712","21708","8","150","149.89","115.13","34.75","31.20","39.9","15.96","88592","30.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","849735","734139","907787","0.509560","0.132232","0.000000","806320","915617","763947","0.297468","0.076759","0.000000","900035","917227","814111","0.226724","0.057363","0.000000","882634","932859","861317","0.166016","0.040031","0.000000","752023","865108","953516","0.109008","0.027406","0.000000","3659","3155","3659","2807","2297","2807","2478","2030","2478","2124","1691","2124","2061","1753","2061",""
"MA200-0416","27505","81","1","1.10","1.4","2023-05-24T13:53:01","120","2023/05/24","13:53:01","0","0","0.0","16","30","64","67","-6911","-2960","21872","8","150","149.37","115.11","34.27","31.22","39.8","15.95","88588","30.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","849776","734568","908499","0.585684","0.152278","0.000000","806644","916288","764577","0.341349","0.089073","0.000000","900308","917727","814604","0.261152","0.066304","0.000000","883436","933878","862316","0.191837","0.045878","0.000000","752380","865639","954144","0.126436","0.031426","0.000000","3884","3436","3884","2826","2663","2826","2483","2166","2483","2250","1711","2250","2115","1638","2115",""
