"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","20931","59","1","1.10","1.4","2023-05-07T14:05:30","120","2023/05/07","14:05:30","-15.787282764911652","35.03512282669544","0.0","18","30","66","58","-23984","5044","1276","3","150","150.01","113.81","36.20","33.35","37.8","17.04","89480","32.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","865202","743798","907438","0.000000","0.000000","0.000000","813780","928239","763789","0.000000","0.000000","0.000000","907209","929640","814818","0.000000","0.000000","0.000000","887376","945900","862746","0.000000","0.000000","0.000000","750786","864920","956274","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","20932","59","1","1.10","1.4","2023-05-07T14:06:00","120","2023/05/07","14:06:00","-15.787286698818207","35.03512132540345","0.0","18","30","66","58","-23984","4672","1956","3","150","149.51","113.96","35.54","33.37","37.5","16.93","89480","32.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","867780","746336","910825","0.000000","0.000000","0.000000","815772","930708","766035","0.000000","0.000000","0.000000","908220","930873","816062","0.000000","0.000000","0.000000","889951","948799","865589","0.000000","0.000000","0.000000","747427","861230","952298","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","20933","59","1","1.10","1.4","2023-05-07T14:06:30","120","2023/05/07","14:06:30","-15.787292063236237","35.0351186580956","0.0","18","30","66","58","-24016","4641","2162","3","150","149.32","113.77","35.54","33.38","37.1","16.77","89472","32.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","861252","741024","904505","0.000000","0.000000","0.000000","810618","925021","761465","0.000000","0.000000","0.000000","904446","927139","812903","0.000000","0.000000","0.000000","883647","942202","859679","0.000000","0.000000","0.000000","748398","862456","953726","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","20934","59","1","1.10","1.4","2023-05-07T14:07:00","120","2023/05/07","14:07:00","-15.787292838096619","35.035118993371725","0.0","18","30","66","57","-24048","4720","2376","3","150","151.95","114.00","37.94","33.40","36.8","16.62","89472","33.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","858769","739142","902332","0.000000","0.000000","0.000000","808913","923263","760098","0.000000","0.000000","0.000000","908092","931039","816420","0.000000","0.000000","0.000000","882680","941274","858864","0.000000","0.000000","0.000000","747650","861691","952893","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","20935","59","1","1.10","1.4","2023-05-07T14:07:30","120","2023/05/07","14:07:30","-15.78729385137558","35.03511682897806","0.0","18","30","66","57","-24056","4548","2136","3","150","149.57","113.88","35.68","33.40","36.4","16.46","89472","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","861590","741764","905651","0.000000","0.000000","0.000000","811098","925892","762329","0.000000","0.000000","0.000000","904401","927381","813225","0.000000","0.000000","0.000000","884292","943059","860572","0.000000","0.000000","0.000000","748413","862665","954003","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","20936","59","1","1.10","1.4","2023-05-07T14:08:00","120","2023/05/07","14:08:00","-15.787294924259186","35.03511632233858","0.1","18","30","64","57","-24016","4537","2783","3","150","149.38","113.81","35.57","33.41","36.1","16.33","89468","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","861354","741768","905767","0.000000","0.000000","0.000000","810902","925820","762347","0.000000","0.000000","0.000000","908814","931981","817376","0.000000","0.000000","0.000000","884317","943181","860695","0.000000","0.000000","0.000000","748326","862608","953968","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","20937","59","1","1.10","1.4","2023-05-07T14:08:30","120","2023/05/07","14:08:30","-15.78726327419281","35.03509249165654","0.3","18","30","64","57","-23228","7708","1180","3","150","149.60","114.00","35.60","33.42","35.8","16.21","89476","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","861426","742057","906248","0.042527","0.013612","0.000000","811011","926055","762612","0.022995","0.008481","0.000000","904519","927716","813638","0.017153","0.006228","0.000000","884339","943263","860837","0.013810","0.006091","0.000000","748524","862902","954319","0.008468","0.003691","0.000000","2191","2245","2191","1495","1766","1495","1249","1452","1249","1215","1716","1215","1037","1448","1037",""
"MA200-0416","20938","59","1","1.10","1.4","2023-05-07T14:09:00","120","2023/05/07","14:09:00","-15.787231802940369","35.03515448793769","0.2","18","30","64","57","-23345","7383","1291","3","150","149.50","113.95","35.55","33.43","35.5","16.11","89464","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","861181","742037","906357","0.083266","0.026718","0.000000","810691","925880","762490","0.048148","0.016654","0.000000","903844","927119","813177","0.035810","0.011169","0.000000","884062","943039","860663","0.026786","0.010228","0.000000","748412","862787","954194","0.016399","0.004192","0.000000","2099","2165","2099","1636","1704","1636","1359","1153","1359","1142","1167","1142","972","196","972",""
"MA200-0416","20939","59","1","1.10","1.4","2023-05-07T14:09:30","120","2023/05/07","14:09:30","-15.787223994731903","35.035149324685335","0.2","18","30","64","57","-23437","7212","800","3","150","149.61","113.85","35.76","33.44","35.3","16.03","89464","33.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","859289","740653","904742","0.125289","0.038585","0.000000","808863","923910","760948","0.071227","0.023092","0.000000","904368","927772","813786","0.054203","0.017338","0.000000","883669","942718","860434","0.041168","0.014972","0.000000","748573","863035","954501","0.025684","0.007251","0.000000","2168","1949","2168","1502","1334","1502","1341","1432","1341","1267","1331","1267","1139","1195","1139",""
"MA200-0416","20940","59","1","1.10","1.4","2023-05-07T14:10:00","120","2023/05/07","14:10:00","-15.787236988544464","35.03515448793769","0.4","18","30","64","57","-23396","7311","1324","3","150","149.81","113.77","36.04","33.45","35.2","15.97","89472","33.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","861656","742933","907686","0.170205","0.050411","0.000000","811440","927082","763597","0.098776","0.031167","0.000000","904604","928154","814153","0.075113","0.023192","0.000000","885619","944910","862482","0.056219","0.019001","0.000000","749136","863729","955319","0.036127","0.010494","0.000000","2318","1927","2318","1795","1660","1795","1525","1348","1525","1327","1121","1327","1282","1256","1282",""
"MA200-0416","20941","59","1","1.10","1.4","2023-05-07T14:10:30","120","2023/05/07","14:10:30","-15.787235856056213","35.03514299541712","0.1","18","30","64","57","-23336","7164","384","3","150","149.57","113.84","35.72","33.46","35.1","15.93","89468","33.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","861765","743251","908184","0.217402","0.064756","0.000000","810731","926436","763142","0.128233","0.040822","0.000000","904641","928325","814378","0.094883","0.029462","0.000000","886158","945600","863108","0.071775","0.023937","0.000000","745012","859024","950141","0.045370","0.012960","0.000000","2435","2358","2435","1918","2003","1918","1441","1457","1441","1370","1386","1370","1134","964","1134",""
