"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","51729","111","1","1.10","1.6","2023-07-24T01:50:00","120","2023/07/24","01:50:00","0","0","0.0","1","300","66","14","-556","-4560","-26163","14","150","149.42","116.13","33.28","22.62","43.2","9.45","89692","24.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","833404","723953","904135","0.000000","0.000000","0.000000","792987","905612","766384","0.000000","0.000000","0.000000","882480","904843","813877","0.000000","0.000000","0.000000","868604","923613","862708","0.000000","0.000000","0.000000","741624","859049","955067","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","51730","111","1","1.10","1.6","2023-07-24T01:55:00","120","2023/07/24","01:55:00","0","0","0.0","1","300","66","22","-480","-4584","-26123","14","150","149.39","117.50","31.88","23.74","41.5","9.89","89704","26.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","829636","723626","905138","0.000000","0.000000","0.000000","785915","899927","762247","0.000000","0.000000","0.000000","880733","905057","814545","0.000000","0.000000","0.000000","865862","922420","861913","0.000000","0.000000","0.000000","736597","854463","950312","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","51731","111","1","1.10","1.6","2023-07-24T02:00:00","120","2023/07/24","02:00:00","0","0","0.0","1","300","64","23","-516","-4608","-26147","14","150","149.80","118.54","31.25","24.72","40.1","10.23","89712","27.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","826296","723365","906051","0.000000","0.000000","0.000000","782375","898112","761189","0.000000","0.000000","0.000000","876954","903056","813006","0.000000","0.000000","0.000000","864582","922690","862225","0.000000","0.000000","0.000000","736539","855503","951739","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0416","51732","111","1","1.10","1.6","2023-07-24T02:05:00","120","2023/07/24","02:05:00","0","0","0.0","0","300","64","23","-500","-4640","-26216","14","150","150.01","118.63","31.38","25.59","38.8","10.51","89700","28.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","824177","724280","908434","0.518322","0.138015","0.000000","781596","899533","762840","0.320863","0.060392","0.000000","875509","903611","813750","0.255525","0.031453","0.000000","863997","923803","863345","0.196492","0.006151","0.000000","734009","853772","950156","0.173030","0.033691","0.000000","2566","2583","2566","2005","1426","2005","1788","832","1788","1661","196","1661","2037","1499","2037","DualSpot on"
"MA200-0416","51733","111","1","1.10","1.6","2023-07-24T02:10:00","120","2023/07/24","02:10:00","0","0","0.0","1","300","64","25","-468","-4580","-26212","14","150","150.23","118.14","32.09","26.36","37.6","10.73","89720","29.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","822979","725254","910651","0.909144","0.244676","0.000000","780420","899888","763490","0.555872","0.103778","0.000000","875371","904946","815112","0.438082","0.048619","0.000000","864423","925561","864898","0.331292","0.001752","0.000000","737121","858305","955439","0.306314","0.058077","0.000000","1943","1952","1943","1474","1002","1474","1282","444","1282","1144","-137","1144","1576","1061","1576","DualSpot on"
"MA200-0416","51734","111","1","1.10","1.6","2023-07-24T02:15:00","120","2023/07/24","02:15:00","0","0","0.0","1","300","64","26","-429","-4695","-26191","14","150","149.57","117.90","31.67","27.02","36.5","10.89","89716","29.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","814449","719544","904276","1.251539","0.337715","0.000000","780662","901691","765298","0.760930","0.139379","0.000000","875560","906459","816586","0.597786","0.061858","0.000000","864050","926311","865587","0.451057","-0.002497","0.000000","736075","857930","955229","0.421998","0.078039","0.000000","1705","1725","1705","1289","833","1289","1124","347","1124","1019","-134","1019","1370","880","1370","DualSpot on"
"MA200-0416","51735","111","1","1.10","1.6","2023-07-24T02:20:00","120","2023/07/24","02:20:00","0","0","0.0","1","300","64","28","-479","-4566","-26237","14","150","149.70","117.78","31.92","27.60","35.6","11.03","89716","30.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","815081","721526","907472","1.525957","0.410371","0.000000","777822","899627","763698","0.919091","0.161869","0.000000","875140","907117","817204","0.719457","0.067079","0.000000","862426","925485","864731","0.540888","-0.012969","0.000000","734354","856563","953833","0.515045","0.093250","0.000000","1368","1337","1368","995","522","995","857","135","857","765","-329","765","1103","665","1103","DualSpot on"
"MA200-0416","51736","111","1","1.10","1.6","2023-07-24T02:25:00","120","2023/07/24","02:25:00","0","0","0.0","1","300","64","30","-416","-4676","-26163","14","150","150.09","117.38","32.71","28.10","34.9","11.15","89700","30.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","813983","721966","908602","1.787077","0.480066","0.000000","778236","901313","765344","1.076030","0.187332","0.000000","873274","906152","816442","0.841694","0.076991","0.000000","857402","920944","860451","0.628217","-0.018495","0.000000","731792","854194","951330","0.604131","0.108078","0.000000","1306","1251","1306","991","577","991","864","251","864","746","-169","746","1060","633","1060","DualSpot on"
"MA200-0416","51737","111","1","1.10","1.6","2023-07-24T02:30:00","120","2023/07/24","02:30:00","0","0","0.0","1","300","64","32","-356","-4632","-26200","14","150","149.83","117.70","32.13","28.52","34.2","11.23","89704","31.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","807096","716972","902921","2.011401","0.543533","0.000000","775540","899160","763667","1.207906","0.209861","0.000000","872473","906189","816517","0.943028","0.085270","0.000000","859195","923624","862888","0.703241","-0.022685","0.000000","730226","852887","949996","0.677255","0.120506","0.000000","1119","1160","1119","830","519","830","714","213","714","639","-130","639","867","540","867","DualSpot on"
"MA200-0416","51738","111","1","1.10","1.6","2023-07-24T02:35:00","120","2023/07/24","02:35:00","0","0","0.0","0","300","64","34","-354","-4695","-26254","14","150","149.87","116.96","32.91","28.87","33.6","11.24","89692","31.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","809855","720518","907937","2.224707","0.604023","0.000000","773736","897977","762839","1.334458","0.234247","0.000000","868889","903225","813941","1.040923","0.096517","0.000000","856475","921370","860787","0.774332","-0.024580","0.000000","731071","854337","951758","0.744758","0.134475","0.000000","1071","1079","1071","802","549","802","694","283","694","609","-57","609","806","593","806","DualSpot on"
