"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","50444","110","1","1.10","1.6","2023-07-19T14:40:00","120","2023/07/19","14:40:00","-15.785163044929504","35.03710098937154","0.5","15","300","66","63","-1340","-4996","-26063","2","150","149.76","114.34","35.42","32.46","35.3","15.15","89540","31.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","834891","728211","906242","0.000000","0.000000","0.000000","807432","922720","777462","0.000000","0.000000","0.000000","886747","910314","814768","0.000000","0.000000","0.000000","867571","924345","858764","0.000000","0.000000","0.000000","737808","856108","954666","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","50445","110","1","1.10","1.6","2023-07-19T14:45:00","120","2023/07/19","14:45:00","0","0","0.0","15","300","66","62","-1364","-4840","-26203","2","150","150.29","114.84","35.46","32.10","31.8","13.21","89520","31.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","822876","721958","900825","0.000000","0.000000","0.000000","788706","904518","763557","0.000000","0.000000","0.000000","881412","907295","813341","0.000000","0.000000","0.000000","868829","927537","862816","0.000000","0.000000","0.000000","736004","855043","954021","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","50446","110","1","1.10","1.6","2023-07-19T14:50:00","120","2023/07/19","14:50:00","0","0","0.0","14","300","64","62","-1352","-4820","-26236","2","150","149.96","115.08","34.89","31.82","30.9","12.55","89516","31.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","824072","727827","910799","0.000000","0.000000","0.000000","785050","904153","764668","0.000000","0.000000","0.000000","878455","907167","814458","0.000000","0.000000","0.000000","866159","926883","863280","0.000000","0.000000","0.000000","736021","856219","955910","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0416","50447","110","1","1.10","1.6","2023-07-19T14:55:00","120","2023/07/19","14:55:00","0","0","0.0","14","300","64","61","-1456","-4804","-26096","2","150","150.69","115.99","34.70","31.59","30.5","12.17","89520","30.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","806958","719029","903151","1.259802","0.376600","0.000000","780150","903191","765565","0.743842","0.220895","0.000000","875232","907365","816038","0.561982","0.171763","0.000000","857628","920307","858270","0.407700","0.128656","0.000000","732704","853713","953690","0.220314","0.062117","0.000000","6379","6374","6379","4754","4719","4754","4022","4109","4022","3526","3719","3526","2653","2500","2653","DualSpot on"
"MA200-0416","50448","110","1","1.10","1.6","2023-07-19T15:00:00","120","2023/07/19","15:00:00","0","0","0.0","14","300","64","60","-1428","-4756","-26116","2","150","149.84","115.61","34.24","31.41","30.2","11.83","89516","30.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","803277","720194","907210","2.160923","0.660764","0.000000","772866","898214","762647","1.305300","0.397098","0.000000","868629","903180","813400","0.993686","0.308221","0.000000","856958","921544","860319","0.724751","0.233316","0.000000","729105","850522","950635","0.393697","0.114997","0.000000","4578","4874","4578","3600","3815","3600","3100","3308","3100","2751","3066","2751","2095","2157","2095","DualSpot on"
"MA200-0416","50449","110","1","1.10","1.6","2023-07-19T15:05:00","120","2023/07/19","15:05:00","0","0","0.0","13","300","64","60","-1428","-4788","-26088","2","150","149.33","115.47","33.85","31.25","30.1","11.67","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","797453","719915","909584","3.153045","0.960197","0.012908","768861","897561","763537","1.937460","0.582992","0.000000","866378","903932","815236","1.481073","0.453990","0.000000","857365","924327","863879","1.089989","0.344019","0.000000","729932","852769","953712","0.599453","0.172694","0.000000","5046","5195","5260","4058","4070","4058","3504","3575","3504","3173","3280","3173","2489","2380","2489","DualSpot on"
"MA200-0416","50450","110","1","1.10","1.6","2023-07-19T15:10:00","120","2023/07/19","15:10:00","0","0","0.0","13","300","64","60","-1484","-4684","-26060","2","150","149.73","115.59","34.14","31.11","30.0","11.50","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","786072","714187","905002","4.085905","1.256612","0.024109","765706","897756","765180","2.565753","0.777084","0.000000","859772","900095","813004","1.976400","0.607633","0.000000","849945","918697","859623","1.464003","0.460577","0.000000","726638","850216","951460","0.818267","0.236585","0.000000","4740","5099","5258","4029","4214","4029","3557","3735","3557","3246","3424","3246","2644","2614","2644","DualSpot on"
"MA200-0416","50451","110","1","1.10","1.6","2023-07-19T15:15:00","120","2023/07/19","15:15:00","-15.785036742687225","35.036953158676624","0.7","14","300","64","59","-1364","-4696","-26068","2","150","149.37","115.18","34.19","30.99","29.9","11.35","89516","30.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","775222","708619","900512","4.984696","1.545808","0.021758","758034","892545","762180","3.181576","0.967086","0.016826","857954","901251","815347","2.469843","0.760936","0.000000","849501","920586","862391","1.838284","0.576740","0.000000","727093","852114","954182","1.037879","0.300076","0.000000","4583","4967","5140","3963","4119","4187","3556","3722","3556","3260","3408","3260","2663","2594","2663","DualSpot on"
"MA200-0416","50452","110","1","1.10","1.6","2023-07-19T15:20:00","120","2023/07/19","15:20:00","0","0","0.0","14","300","64","59","-1412","-4624","-26196","2","150","150.43","116.19","34.24","30.87","29.8","11.16","89512","30.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","774947","712156","907583","5.801605","1.826572","0.033686","757687","895553","766187","3.755391","1.158464","0.042658","853225","899053","814591","2.931070","0.912720","0.000000","845774","918693","861619","2.190726","0.692415","0.000000","725598","851571","954209","1.248300","0.365467","0.000000","4129","4816","5132","3661","4144","4359","3295","3680","3295","3043","3389","3043","2529","2668","2529","DualSpot on"
"MA200-0416","50453","110","1","1.10","1.6","2023-07-19T15:25:00","120","2023/07/19","15:25:00","0","0","0.0","14","300","64","58","-1480","-4720","-26156","2","150","150.09","115.91","34.18","30.74","29.5","10.90","89512","30.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","764051","705686","901749","6.572527","2.096309","0.032698","749193","888783","761825","4.309704","1.344509","0.038783","850595","899018","815784","3.384154","1.063365","0.046300","846024","921160","864917","2.541453","0.808363","0.000000","722061","848607","951487","1.456302","0.429053","0.000000","3906","4634","4975","3545","4034","4256","3245","3658","3848","3035","3403","3035","2506","2598","2506","DualSpot on"
