"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","42566","69","1","1.10","1.6","2023-07-13T08:25:00","120","2023/07/13","08:25:00","-15.785090804100037","35.03722148761153","0.3","12","300","66","86","1288","21731","6554","8","150","149.81","114.80","35.01","20.39","55.4","11.14","90064","19.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","790741","708894","909204","0.000000","0.000000","0.000000","888225","898934","834935","0.000000","0.000000","0.000000","874032","878958","832953","0.000000","0.000000","0.000000","894341","884236","892948","0.000000","0.000000","0.000000","780477","897829","963384","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","42567","69","1","1.10","1.6","2023-07-13T08:30:00","120","2023/07/13","08:30:00","-15.793123066425323","35.03315766528249","4.6","12","300","64","86","1857","-1273","22953","8","150","149.95","114.93","35.02","20.95","59.1","12.67","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","786717","708314","909983","0.000000","0.000000","0.000000","887326","901243","837610","0.000000","0.000000","0.000000","876381","884053","838218","0.000000","0.000000","0.000000","885482","877636","886826","0.000000","0.000000","0.000000","778842","897747","963578","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","42568","69","1","1.10","1.6","2023-07-13T08:35:00","120","2023/07/13","08:35:00","-15.802130997180939","35.012266831472516","8.1","13","300","64","85","-25025","-4041","-4220","8","150","149.56","114.53","35.03","22.22","57.4","13.39","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","769179","702775","909886","2.263799","0.777526","0.000000","871722","895757","837311","1.752853","0.581079","0.000000","859603","876119","834864","1.543528","0.505137","0.000000","877964","877662","890568","1.288983","0.426273","0.000000","770402","893884","962177","0.959316","0.295395","0.000000","11609","13038","11609","11345","12298","11345","11188","11972","11188","11291","12209","11291","11700","11780","11700","DualSpot on"
"MA200-0420","42569","69","1","1.10","1.6","2023-07-13T08:40:00","120","2023/07/13","08:40:00","-15.795586824417114","35.0027881662827","0.4","12","300","64","85","-16480","10780","-10988","8","150","150.33","115.20","35.14","22.87","56.6","13.81","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","753029","698264","910308","4.426086","1.465362","0.013634","855634","889732","836001","3.458214","1.096797","-0.003647","845289","870690","833388","3.042525","0.948614","-0.014988","865469","872845","888946","2.540907","0.795535","0.000000","764340","892675","963273","1.859821","0.545217","0.000000","11024","11498","11732","10974","10881","10837","10803","10479","10332","10903","10544","10903","10920","9932","10920","DualSpot on"
"MA200-0420","42570","69","1","1.10","1.6","2023-07-13T08:45:00","120","2023/07/13","08:45:00","0","0","0.0","12","300","64","84","-337","-1850","22595","8","150","150.21","115.20","35.01","22.66","50.6","11.89","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","742002","693343","907537","5.620693","1.877836","0.030188","850168","887177","835547","4.060656","1.333594","0.074859","840704","868442","832761","3.528827","1.138300","0.083587","861920","871297","888564","2.916638","0.928655","0.000000","763479","893201","964475","2.106754","0.609375","0.000000","6090","6919","7335","3876","5013","5570","3504","4498","4971","3272","3814","3272","2994","2559","2994","DualSpot on"
"MA200-0420","42571","69","1","1.10","1.6","2023-07-13T08:50:00","120","2023/07/13","08:50:00","-15.795641601085663","35.00283166626468","0.4","13","300","64","84","328","-27060","-1512","8","150","149.84","114.56","35.28","22.09","49.0","10.88","90964","20.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","738235","691632","906624","6.035501","2.021804","0.026563","852335","890868","839697","4.310316","1.423275","0.046166","838196","866943","831965","3.733581","1.214909","0.064712","865088","875319","893178","3.072784","0.988786","0.087762","762258","892057","963448","2.161222","0.629743","0.000000","2126","2396","2532","1615","1884","2017","1483","1802","1956","1367","1709","1872","664","806","664","DualSpot on"
"MA200-0420","42572","69","1","1.10","1.6","2023-07-13T08:55:00","120","2023/07/13","08:55:00","-15.79562622308731","35.002649666043","0.1","13","300","64","83","-1068","-26900","-1627","8","150","150.33","114.93","35.40","21.63","48.9","10.43","90972","20.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","733310","689979","905986","6.629060","2.188217","-0.023336","849632","890444","840045","4.664475","1.508057","-0.105220","836963","867603","833110","4.024333","1.280445","-0.161117","856864","868600","886638","3.293590","1.025636","-0.603656","763727","894402","966480","2.282222","0.682747","0.000000","3033","2761","2626","2284","1775","1532","2100","1536","1274","1927","1044","645","1470","2091","1470","DualSpot on"
"MA200-0420","42573","69","1","1.10","1.6","2023-07-13T09:00:00","120","2023/07/13","09:00:00","-15.795631349086761","35.00275533297099","0.2","13","300","64","83","-1032","-26996","-1148","8","150","150.15","114.84","35.31","20.91","49.2","9.86","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","732838","691361","908989","7.027099","2.317840","0.011557","842169","884012","834678","4.904390","1.590144","0.029188","833326","864942","831154","4.221982","1.351500","0.047226","858962","871648","890185","3.445780","1.073808","0.011945","763355","894170","966489","2.331821","0.711091","0.000000","2035","2156","2215","1548","1723","1807","1428","1670","1784","1329","1368","1386","603","1121","603","DualSpot on"
"MA200-0420","42574","69","1","1.10","1.6","2023-07-13T09:05:00","120","2023/07/13","09:05:00","-15.79564368724823","35.0027353328187","0.0","13","300","64","83","-1116","-26916","-1404","8","150","149.76","114.93","34.83","20.47","50.2","9.76","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","728391","688396","905916","7.301801","2.416015","0.028948","844780","887762","838741","5.085057","1.654249","0.039742","831107","863482","830218","4.373479","1.406663","0.052380","857079","870381","889239","3.561982","1.113759","0.045950","763405","894346","966908","2.370540","0.734841","0.000000","1403","1655","1780","1165","1364","1460","1094","1315","1419","1014","1150","1212","470","952","470","DualSpot on"
"MA200-0420","42575","69","1","1.10","1.6","2023-07-13T09:10:00","120","2023/07/13","09:10:00","-15.7956303358078","35.00270799943246","0.1","13","300","64","82","-1052","-27524","-396","8","150","149.94","115.21","34.73","19.99","50.3","9.33","90988","18.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","725402","686743","904506","7.562084","2.503368","0.019159","840977","884725","836379","5.256683","1.715970","0.042370","834725","868000","834990","4.516517","1.459986","0.057367","854711","868626","887743","3.669256","1.147329","0.014329","764134","895320","968191","2.407581","0.758468","0.000000","1326","1477","1551","1104","1317","1420","1030","1274","1391","934","969","985","449","950","449","DualSpot on"
"MA200-0420","42576","69","1","1.10","1.6","2023-07-13T09:15:00","120","2023/07/13","09:15:00","-15.795699000358582","35.00264549977146","0.1","13","300","64","81","-1056","-26988","-836","8","150","150.02","114.67","35.35","19.35","50.7","8.87","91000","18.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","726110","688485","907414","7.778074","2.564922","-0.016356","842393","887095","839012","5.397487","1.759457","0.000485","831460","865290","832701","4.635023","1.499229","0.021298","851493","865943","885190","3.759493","1.170833","-0.077375","758084","888279","960770","2.432644","0.778902","0.000000","1106","1022","981","910","911","912","858","921","951","789","667","611","305","807","305","DualSpot on"
"MA200-0420","42577","69","1","1.10","1.6","2023-07-13T09:20:00","120","2023/07/13","09:20:00","-15.795649349689484","35.00264583295211","0.0","13","300","64","81","-1112","-27112","-1084","8","150","149.35","114.93","34.42","18.83","51.8","8.71","90984","17.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","725429","688853","908518","7.993448","2.632595","0.008565","842045","887601","839861","5.540622","1.802563","0.001513","831835","866406","834124","4.755942","1.537436","0.015849","852193","867244","886774","3.853421","1.196256","-0.042043","760883","891659","964605","2.461687","0.797884","0.000000","1100","1154","1181","923","928","931","873","921","944","819","741","705","353","770","353","DualSpot on"
"MA200-0420","42578","69","1","1.10","1.6","2023-07-13T09:25:00","120","2023/07/13","09:25:00","-15.795632362365723","35.00268816598691","0.0","13","300","64","81","-1028","-26816","-1576","8","150","149.95","114.93","35.02","18.51","53.2","8.80","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","723165","687995","908168","8.267677","2.720296","0.008304","839079","885652","838445","5.725873","1.856195","-0.013944","830754","866237","834355","4.915383","1.585907","-0.000727","851952","867749","887604","3.977413","1.229647","-0.050893","761516","892727","965986","2.522955","0.820764","0.000000","1401","1470","1504","1194","1135","1106","1151","1149","1147","1082","956","900","744","912","744","DualSpot on"
"MA200-0420","42579","69","1","1.10","1.6","2023-07-13T09:30:00","120","2023/07/13","09:30:00","-15.795679867267609","35.00263216649182","0.1","13","300","64","80","-1084","-27080","-1360","8","150","151.58","115.05","36.53","18.30","54.3","8.92","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","721247","687601","908652","8.587286","2.830600","0.013355","830986","878321","832012","5.924460","1.915163","-0.017909","829656","866091","834611","5.079227","1.633650","-0.027205","851564","868209","888368","4.106819","1.265939","-0.049471","757345","888253","961376","2.593477","0.845431","0.000000","1631","1773","1843","1279","1196","1156","1182","1085","1038","1128","996","937","856","943","856","DualSpot on"
