"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","48263","103","1","1.10","1.6","2023-07-08T22:45:01","120","2023/07/08","22:45:01","0","0","0.0","0","300","66","27","-3732","-7272","-25356","11","100","99.97","76.03","23.94","26.82","41.2","12.55","89756","28.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","835700","725916","906139","0.000000","0.000000","0.000000","793465","905906","764050","0.000000","0.000000","0.000000","887509","909570","815027","0.000000","0.000000","0.000000","872118","926584","862667","0.000000","0.000000","0.000000","743885","856741","953932","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","48264","103","1","1.10","1.6","2023-07-08T22:50:01","120","2023/07/08","22:50:01","0","0","0.0","0","300","64","28","-2704","-8029","-25095","11","100","99.97","76.37","23.60","27.41","40.1","12.65","89752","28.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","831555","726884","909504","0.000000","0.000000","0.000000","786604","901227","761017","0.000000","0.000000","0.000000","885554","910032","816062","0.000000","0.000000","0.000000","871010","927313","863714","0.000000","0.000000","0.000000","741522","855310","952739","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0416","48265","103","1","1.10","1.6","2023-07-08T22:55:01","120","2023/07/08","22:55:01","0","0","0.0","2","300","64","32","-2676","-8079","-25188","11","100","99.69","75.91","23.77","28.08","39.3","12.94","89780","30.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","818792","719921","902908","0.822607","0.235132","0.000000","785181","902539","763003","0.447082","0.115371","0.000000","882959","909682","816356","0.330245","0.072717","0.000000","867661","925555","862475","0.240135","0.042724","0.000000","742995","858250","956417","0.183292","0.041584","0.000000","6364","5809","6364","4366","3597","4366","3611","2539","3611","3173","1803","3173","3372","2443","3372","DualSpot on"
"MA200-0416","48266","103","1","1.10","1.6","2023-07-08T23:00:01","120","2023/07/08","23:00:01","0","0","0.0","1","300","64","34","-2623","-8234","-25065","11","100","99.74","75.77","23.97","28.75","38.4","13.19","89764","31.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","815519","721189","906588","1.623824","0.464252","0.000000","782080","902033","763421","0.890934","0.227296","0.000000","878664","907674","815161","0.668222","0.147438","0.000000","863881","923468","860852","0.485759","0.083005","0.000000","738947","854861","953056","0.376970","0.085365","0.000000","6210","5615","6210","4342","3462","4342","3703","2588","3703","3252","1686","3252","3570","2551","3570","DualSpot on"
"MA200-0416","48267","103","1","1.10","1.6","2023-07-08T23:05:01","120","2023/07/08","23:05:01","0","0","0.0","1","300","64","36","-4952","-8844","-24564","11","100","100.36","76.32","24.05","29.32","37.6","13.35","89772","31.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","812952","722788","910746","2.405737","0.704311","0.000000","777890","900102","762693","1.335305","0.348299","0.000000","877295","908604","816601","1.000756","0.223618","0.000000","866746","928384","865771","0.726783","0.124114","0.000000","738076","855068","953714","0.566465","0.132423","0.000000","6017","5863","6017","4316","3730","4316","3617","2629","3617","3168","1715","3168","3468","2733","3468","DualSpot on"
"MA200-0416","48268","103","1","1.10","1.6","2023-07-08T23:10:01","120","2023/07/08","23:10:01","0","0","0.0","1","300","64","38","-4165","-9061","-24603","11","100","99.69","75.86","23.83","29.83","36.8","13.49","89756","32.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","800518","715613","903812","3.181645","0.938138","-0.019263","772483","896716","760721","1.773488","0.465196","0.000000","874458","907945","816634","1.330019","0.298428","0.000000","859151","922054","860241","0.966601","0.165051","0.000000","735599","853486","952403","0.762495","0.176630","0.000000","6007","5763","5661","4282","3636","4282","3603","2606","3603","3171","1723","3171","3610","2591","3610","DualSpot on"
"MA200-0416","48269","103","1","1.10","1.6","2023-07-08T23:15:01","120","2023/07/08","23:15:01","0","0","0.0","0","300","64","39","-4208","-9092","-24556","11","100","99.73","75.57","24.16","30.30","36.2","13.65","89760","32.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","792561","712043","901255","3.896871","1.152706","-0.024670","766898","892881","758282","2.177763","0.573080","0.000000","869090","904503","814107","1.633090","0.367665","0.000000","861726","926530","864754","1.186975","0.201952","0.000000","734250","853066","952294","0.939058","0.216584","0.000000","5559","5215","5071","3965","3309","3965","3329","2378","3329","2925","1532","2925","3263","2309","3263","DualSpot on"
"MA200-0416","48270","103","1","1.10","1.6","2023-07-08T23:20:01","120","2023/07/08","23:20:01","0","0","0.0","0","300","64","41","-4216","-9108","-24784","11","100","99.88","75.84","24.04","30.72","35.7","13.81","89768","33.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","794608","717254","909774","4.579261","1.363054","-0.008918","769554","898538","763910","2.574449","0.683223","0.000000","865852","903139","813475","1.930291","0.442558","0.000000","858410","924517","863246","1.400582","0.247025","0.000000","735709","855808","955815","1.106203","0.261216","0.000000","5285","5139","5077","3877","3396","3877","3253","2586","3253","2825","1881","2825","3078","2593","3078","DualSpot on"
"MA200-0416","48271","103","1","1.10","1.6","2023-07-08T23:25:01","120","2023/07/08","23:25:01","0","0","0.0","1","300","64","42","-4232","-9124","-24580","11","100","99.83","75.53","24.30","31.07","35.3","13.94","89760","33.44","DUALSPOT-UV-BLUE-GREEN-RED-IR","785753","712323","905354","5.218013","1.566398","-0.002872","763882","894268","761099","2.946233","0.788188","0.000000","864369","903462","814348","2.213514","0.514030","0.000000","860249","927996","866860","1.607294","0.289738","0.000000","735260","856313","956793","1.267492","0.305625","0.000000","4967","4915","4893","3649","3202","3649","3113","2442","3113","2745","1763","2745","2983","2553","2983","DualSpot on"
"MA200-0416","48272","103","1","1.10","1.6","2023-07-08T23:30:01","120","2023/07/08","23:30:01","0","0","0.0","1","300","64","43","-4180","-9132","-24668","11","100","100.60","75.65","24.95","31.40","34.9","14.07","89772","33.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","780839","710682","904893","5.791528","1.747449","-0.011335","761383","893482","761139","3.277641","0.883203","-0.066595","861330","902024","813550","2.466333","0.577772","0.000000","850298","918650","858455","1.791326","0.327831","0.000000","731343","852668","953057","1.413095","0.342222","0.000000","4453","4261","4178","3247","2822","2665","2774","2120","2774","2440","1531","2440","2688","2048","2688","DualSpot on"
