"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","48333","104","1","1.10","1.6","2023-07-09T11:05:01","120","2023/07/09","11:05:01","0","0","0.0","1","300","66","90","3755","-1156","22696","12","150","150.56","119.16","31.40","24.29","44.2","11.31","89668","24.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","838279","723086","904421","0.000000","0.000000","0.000000","795586","904280","765062","0.000000","0.000000","0.000000","887149","905539","813931","0.000000","0.000000","0.000000","876060","927462","866277","0.000000","0.000000","0.000000","743843","853333","952944","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","48334","104","1","1.10","1.6","2023-07-09T11:10:01","120","2023/07/09","11:10:01","0","0","0.0","4","300","64","89","3692","-1284","22912","12","150","149.40","118.84","30.56","24.40","41.9","10.60","89660","23.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","838751","726956","910538","0.000000","0.000000","0.000000","791371","902216","764042","0.000000","0.000000","0.000000","888735","909280","817955","0.000000","0.000000","0.000000","872678","925524","864948","0.000000","0.000000","0.000000","741889","851961","951633","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0416","48335","104","1","1.10","1.6","2023-07-09T11:15:01","120","2023/07/09","11:15:01","0","0","0.0","12","300","64","88","3660","-1236","22648","12","150","149.94","119.54","30.39","24.38","41.2","10.34","89656","23.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","828677","721404","904831","0.575321","0.136156","0.000000","789834","902919","765292","0.358277","0.086832","0.000000","882531","904824","814505","0.279563","0.069320","0.000000","872580","926847","866661","0.206387","0.051200","0.000000","742336","853305","953416","0.123003","0.027659","0.000000","2826","2631","2826","2221","2117","2221","1941","1893","1941","1732","1690","1732","1437","1271","1437","DualSpot on"
"MA200-0416","48336","104","1","1.10","1.6","2023-07-09T11:20:01","120","2023/07/09","11:20:01","0","0","0.0","13","300","64","88","3687","-1204","22900","12","150","149.86","119.48","30.38","24.40","41.0","10.27","89648","24.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","826750","722920","908003","1.159874","0.276573","0.000000","783547","898103","761827","0.703096","0.168712","0.000000","881288","905396","815507","0.540632","0.130671","0.000000","866785","922016","862567","0.397652","0.096958","0.000000","742528","854284","954724","0.238351","0.052343","0.000000","2873","2714","2873","2139","1998","2139","1814","1676","1814","1606","1511","1606","1348","1135","1348","DualSpot on"
"MA200-0416","48337","104","1","1.10","1.6","2023-07-09T11:25:01","120","2023/07/09","11:25:01","0","0","0.0","13","300","64","86","3696","-1264","23200","12","150","149.59","119.88","29.71","24.45","40.7","10.24","89644","24.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","823876","723541","909995","1.726377","0.411235","0.000000","782474","899127","763300","1.033318","0.247545","0.000000","876175","901816","812729","0.786215","0.187552","0.000000","868240","924808","865495","0.572872","0.136238","0.000000","738815","850713","950996","0.346040","0.075901","0.000000","2775","2662","2775","2042","1966","2042","1700","1589","1700","1466","1326","1466","1254","1107","1254","DualSpot on"
"MA200-0416","48338","104","1","1.10","1.6","2023-07-09T11:30:01","120","2023/07/09","11:30:01","0","0","0.0","12","300","64","86","3671","-1288","22900","12","150","149.73","119.54","30.19","24.50","40.3","10.14","89632","24.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","814555","718107","904313","2.239305","0.539260","0.000000","781848","900481","765026","1.339286","0.321996","0.000000","874987","902159","813519","1.016808","0.243955","0.000000","867537","925239","866242","0.737857","0.174939","0.000000","738147","850603","951093","0.447805","0.103128","0.000000","2520","2491","2520","1897","1828","1897","1601","1551","1601","1384","1286","1384","1189","1260","1189","DualSpot on"
"MA200-0416","48339","104","1","1.10","1.6","2023-07-09T11:35:01","120","2023/07/09","11:35:01","-15.7870734333992","35.035429995507","0.4","12","300","64","86","3780","-1132","22688","12","150","149.59","119.84","29.75","24.58","40.2","10.14","89628","24.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","814588","721120","909367","2.794873","0.676473","0.000000","778006","898308","763747","1.667910","0.396961","0.000000","874885","903805","815444","1.267159","0.298476","0.000000","863034","921814","863332","0.921080","0.213086","0.000000","739337","852787","953796","0.561599","0.126976","0.000000","2723","2708","2723","2032","1867","2032","1734","1521","1734","1533","1286","1533","1326","1119","1326","DualSpot on"
"MA200-0416","48340","104","1","1.10","1.6","2023-07-09T11:40:01","120","2023/07/09","11:40:01","0","0","0.0","12","300","64","85","3744","-1140","22868","12","150","150.56","119.65","30.92","24.61","39.1","9.77","89616","24.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","806957","716735","904828","3.236749","0.788736","-0.007045","777016","899029","764914","1.944142","0.466663","0.000000","875133","905526","817425","1.480514","0.351148","0.000000","864862","924821","866480","1.078727","0.249737","0.000000","736343","849955","950811","0.661401","0.150431","0.000000","2169","2132","2120","1711","1671","1711","1480","1414","1480","1321","1189","1321","1165","1059","1165","DualSpot on"
"MA200-0416","48341","104","1","1.10","1.6","2023-07-09T11:45:01","120","2023/07/09","11:45:01","0","0","0.0","11","300","64","85","3760","-1156","23064","12","150","150.20","119.08","31.12","24.61","39.5","9.91","89608","24.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","803884","717520","907289","3.883800","0.947935","-0.021665","770799","894368","761552","2.308255","0.549596","0.000000","870154","902315","815028","1.754421","0.411939","0.000000","859759","920861","863160","1.281538","0.294226","0.000000","737460","852038","953408","0.782121","0.176651","0.000000","3191","3004","2943","2266","1975","2266","1909","1621","1909","1708","1434","1708","1416","1176","1416","DualSpot on"
"MA200-0416","48342","104","1","1.10","1.6","2023-07-09T11:50:01","120","2023/07/09","11:50:01","0","0","0.0","11","300","64","84","3576","-1120","23484","12","150","150.62","119.69","30.93","24.70","39.4","9.95","89608","24.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","796615","713803","903767","4.407878","1.079685","-0.008514","770947","896689","764086","2.623844","0.623447","0.000000","870001","903853","816853","1.996398","0.466054","0.000000","861818","924345","866742","1.460361","0.331705","0.000000","733990","848766","949976","0.892482","0.200330","0.000000","2571","2501","2478","1954","1769","1954","1678","1452","1678","1498","1215","1498","1288","1069","1288","DualSpot on"
