"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","26431","75","1","1.10","1.4","2023-05-22T10:36:03","120","2023/05/22","10:36:03","0","0","0.0","1","30","66","93","-19991","395","13325","1","150","0.00","0.00","0.00","0.00","0.0","-204.27","89504","27.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","890106","760280","945516","0.000000","0.000000","0.000000","791334","890208","747399","0.000000","0.000000","0.000000","876403","884619","790756","0.000000","0.000000","0.000000","892191","936033","870824","0.000000","0.000000","0.000000","722178","828765","919547","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26432","75","1","1.10","1.4","2023-05-22T10:36:33","120","2023/05/22","10:36:33","0","0","0.0","2","30","66","93","-10348","19284","9412","1","150","149.63","113.76","35.87","28.27","52.6","17.66","89508","28.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","850317","727413","905374","0.000000","0.000000","0.000000","807001","908709","763496","0.000000","0.000000","0.000000","904322","913578","817238","0.000000","0.000000","0.000000","881815","925874","861876","0.000000","0.000000","0.000000","746828","857866","952275","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26433","75","1","1.10","1.4","2023-05-22T10:37:03","120","2023/05/22","10:37:03","0","0","0.0","3","30","66","92","-9036","11936","17780","1","150","150.15","113.85","36.30","28.41","50.8","17.23","89520","28.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","853623","730584","909552","0.000000","0.000000","0.000000","808788","910912","765490","0.000000","0.000000","0.000000","900393","909784","813976","0.000000","0.000000","0.000000","886101","930537","866309","0.000000","0.000000","0.000000","748001","859379","954116","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26434","75","1","1.10","1.4","2023-05-22T10:37:33","120","2023/05/22","10:37:33","0","0","0.0","3","30","66","92","-8924","12596","16484","1","150","148.74","114.82","33.92","28.57","49.1","16.86","89524","28.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","854548","731718","911096","0.000000","0.000000","0.000000","804308","906091","761538","0.000000","0.000000","0.000000","899715","909260","813547","0.000000","0.000000","0.000000","879739","924048","860295","0.000000","0.000000","0.000000","747101","858507","953188","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26435","75","1","1.10","1.4","2023-05-22T10:38:03","120","2023/05/22","10:38:03","0","0","0.0","3","30","66","92","-9080","13120","16724","1","150","150.24","114.99","35.25","28.77","48.1","16.71","89528","28.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","851133","729126","908058","0.000000","0.000000","0.000000","808579","911140","765847","0.000000","0.000000","0.000000","901269","911067","815211","0.000000","0.000000","0.000000","883901","928571","864535","0.000000","0.000000","0.000000","748199","859906","954782","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26436","75","1","1.10","1.4","2023-05-22T10:38:33","120","2023/05/22","10:38:33","0","0","0.0","3","30","64","92","-9084","13848","16176","1","150","149.87","114.42","35.45","28.99","47.0","16.54","89520","29.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","852030","730183","909510","0.000000","0.000000","0.000000","805117","907447","762774","0.000000","0.000000","0.000000","901488","911444","815584","0.000000","0.000000","0.000000","880912","925611","861750","0.000000","0.000000","0.000000","748985","860910","955909","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","26437","75","1","1.10","1.4","2023-05-22T10:39:03","120","2023/05/22","10:39:03","0","0","0.0","3","30","64","91","-9120","14072","16064","1","150","149.09","114.00","35.08","29.22","46.3","16.50","89516","29.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","852430","730795","910436","0.046339","0.012681","0.000000","805573","908127","763400","0.020056","0.001234","0.000000","901686","911752","815855","0.014411","-0.000321","0.000000","882089","926944","863008","0.009679","-0.002849","0.000000","748096","859985","954938","0.014303","0.003094","0.000000","2387","2123","2387","1304","260","1304","1049","-76","1049","851","-814","851","1752","1232","1752",""
"MA200-0416","26438","75","1","1.10","1.4","2023-05-22T10:39:33","120","2023/05/22","10:39:33","0","0","0.0","3","30","64","91","-9096","14040","15864","1","150","149.53","114.59","34.94","29.47","45.3","16.38","89504","30.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","846869","727079","906319","0.215491","0.060676","0.000000","803339","906541","762342","0.135135","0.033599","0.000000","897742","908530","813219","0.103455","0.022572","0.000000","879738","925057","861400","0.076597","0.012094","0.000000","744664","856393","951160","0.065765","0.017974","0.000000","8670","8068","8670","7445","6867","7445","6451","5439","6451","5859","4290","5859","6273","5949","6273",""
"MA200-0416","26439","75","1","1.10","1.4","2023-05-22T10:40:03","120","2023/05/22","10:40:03","0","0","0.0","3","30","64","91","-9088","14204","15900","1","150","149.83","114.40","35.43","29.74","44.5","16.36","89508","30.44","DUALSPOT-UV-BLUE-GREEN-RED-IR","848610","728873","908700","0.314979","0.090570","0.000000","805450","909172","764606","0.199294","0.050045","0.000000","903156","914213","818347","0.154750","0.034356","0.000000","880878","926443","862703","0.117218","0.018978","0.000000","740081","851279","945515","0.101089","0.027375","0.000000","5107","4955","5107","4157","3440","4157","3722","2761","3722","3562","1949","3562","4313","3706","4313",""
"MA200-0416","26440","75","1","1.10","1.4","2023-05-22T10:40:33","120","2023/05/22","10:40:33","0","0","0.0","3","30","64","91","-8908","14316","15612","1","150","149.76","114.44","35.32","30.01","43.8","16.36","89504","30.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","849452","729819","910075","0.363179","0.107130","0.000000","802371","905808","761838","0.219946","0.053983","0.000000","898152","909280","813926","0.168865","0.033891","0.000000","882368","928155","864287","0.126564","0.015312","0.000000","744896","856972","951856","0.116657","0.030897","0.000000","2473","2753","2473","1337","826","1337","1023","-109","1023","819","-1041","819","1900","1392","1900",""
