"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","42231","67","1","1.10","1.6","2023-07-09T11:04:59","120","2023/07/09","11:04:59","0","0","0.0","2","300","66","90","3804","-804","22850","2","150","149.34","113.02","36.32","24.79","45.3","12.15","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","660550","716183","905869","0.000000","0.000000","0.000000","732557","907235","836500","0.000000","0.000000","0.000000","720450","883815","832308","0.000000","0.000000","0.000000","735285","882961","887446","0.000000","0.000000","0.000000","672267","900603","963179","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","42232","67","1","1.10","1.6","2023-07-09T11:09:59","120","2023/07/09","11:09:59","0","0","0.0","3","300","64","89","3848","-720","22524","2","150","149.72","112.87","36.84","24.84","42.5","11.21","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","659362","717400","908896","0.000000","0.000000","0.000000","732194","908699","838777","0.000000","0.000000","0.000000","719156","883687","832977","0.000000","0.000000","0.000000","735678","884534","889605","0.000000","0.000000","0.000000","672668","901653","964631","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","42233","67","1","1.10","1.6","2023-07-09T11:14:59","120","2023/07/09","11:14:59","0","0","0.0","12","300","64","87","3954","-683","22154","2","150","150.15","113.31","36.84","24.76","41.6","10.85","89640","24.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","654847","714911","907170","0.492763","0.157617","0.000000","727497","904642","835856","0.295620","0.096291","0.000000","716451","881776","831843","0.239184","0.078749","0.000000","731995","881156","886753","0.177877","0.058715","0.000000","671060","900045","963184","0.093841","0.031059","0.000000","2554","2513","2554","1934","1937","1934","1752","1774","1752","1574","1599","1574","1156","1177","1156","DualSpot on"
"MA200-0420","42234","67","1","1.10","1.6","2023-07-09T11:19:59","120","2023/07/09","11:19:59","-15.787044644355774","35.03524499759078","0.1","13","300","64","86","3868","-776","22688","2","150","149.81","113.31","36.50","24.73","41.3","10.70","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","652615","714840","908570","0.989769","0.318433","0.000000","727769","906634","838451","0.564687","0.187218","0.000000","715940","882334","832934","0.448666","0.151133","0.000000","732002","882032","888102","0.328262","0.111079","0.000000","671542","901269","964771","0.182731","0.058720","0.000000","2576","2588","2576","1760","1846","1760","1534","1646","1534","1331","1439","1331","1095","1058","1095","DualSpot on"
"MA200-0420","42235","67","1","1.10","1.6","2023-07-09T11:24:59","120","2023/07/09","11:24:59","-15.787088751792908","35.03524065762758","0.1","12","300","64","86","3941","-650","22620","2","150","149.89","113.70","36.18","24.73","41.1","10.62","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","650203","714561","909748","1.491043","0.488483","0.000000","726323","906478","839105","0.842591","0.281084","0.000000","710942","877423","828924","0.663463","0.222795","0.000000","731970","882884","889435","0.481895","0.163062","0.000000","671859","902224","966057","0.267559","0.087717","0.000000","2589","2760","2589","1811","1923","1811","1568","1644","1568","1355","1441","1355","1042","1119","1042","DualSpot on"
"MA200-0420","42236","67","1","1.10","1.6","2023-07-09T11:29:59","120","2023/07/09","11:29:59","-15.78711324930191","35.035252157598734","0.0","12","300","64","85","3955","-724","22524","2","150","149.81","113.93","35.88","24.76","40.7","10.52","89620","24.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","643297","709068","904100","1.932827","0.638254","0.000000","725904","907501","840717","1.093835","0.365823","0.000000","714292","882766","834501","0.863669","0.291186","0.000000","731728","883456","890420","0.626150","0.212441","0.000000","671546","902224","966379","0.347961","0.115394","0.000000","2277","2452","2277","1634","1751","1634","1458","1582","1458","1270","1380","1270","985","1077","985","DualSpot on"
"MA200-0420","42237","67","1","1.10","1.6","2023-07-09T11:34:59","120","2023/07/09","11:34:59","-15.787093818187714","35.03526232764125","0.0","12","300","64","85","4000","-688","22664","2","150","149.32","114.02","35.30","24.82","40.5","10.48","89608","24.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","642273","710136","906985","2.415592","0.804370","0.000000","719983","901716","836163","1.367498","0.456393","0.000000","710502","879344","831861","1.079864","0.361519","0.000000","727799","879629","887050","0.785577","0.266088","0.000000","668768","899026","963221","0.437282","0.145313","0.000000","2486","2764","2486","1779","1902","1779","1574","1654","1574","1402","1524","1402","1094","1184","1094","DualSpot on"
"MA200-0420","42238","67","1","1.10","1.6","2023-07-09T11:39:59","120","2023/07/09","11:39:59","-15.787132799625397","35.035272657871246","0.5","12","300","64","84","3884","-696","22692","2","150","150.08","114.06","36.02","24.84","39.5","10.10","89600","24.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","642308","711878","910477","2.796630","0.946992","0.000000","721440","904843","839798","1.598445","0.545574","0.000000","711573","881681","834658","1.264556","0.432491","0.000000","729594","882556","890455","0.922807","0.318838","0.000000","670318","901507","966153","0.509040","0.174897","0.000000","1962","2325","1962","1500","1835","1500","1344","1635","1344","1207","1469","1207","878","1147","878","DualSpot on"
"MA200-0420","42239","67","1","1.10","1.6","2023-07-09T11:44:59","120","2023/07/09","11:44:59","-15.787077963352203","35.035308826714754","0.1","11","300","64","83","3880","-724","22804","2","150","147.44","112.87","34.56","24.80","39.8","10.20","89588","24.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","633119","704466","902629","3.363388","1.125202","0.011568","718954","903645","839405","1.899520","0.633371","0.000000","709157","880208","833830","1.501535","0.500464","0.000000","727150","880691","889019","1.098505","0.367536","0.000000","668772","900235","965037","0.623748","0.203301","0.000000","2949","3028","3068","1977","1883","1977","1743","1632","1743","1561","1413","1561","1419","1148","1419","DualSpot on"
"MA200-0420","42240","67","1","1.10","1.6","2023-07-09T11:49:59","120","2023/07/09","11:49:59","-15.787131130695343","35.03524499759078","0.1","11","300","64","83","3948","-716","22688","2","150","149.81","113.52","36.29","24.89","39.7","10.25","89584","24.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","634501","708069","908665","3.818328","1.280811","0.024934","716225","901807","838420","2.164864","0.717700","0.000000","706335","877933","832249","1.715942","0.567668","0.000000","724389","878353","887086","1.260221","0.417606","0.000000","666842","898174","963101","0.719966","0.231266","0.000000","2353","2518","2601","1732","1722","1732","1568","1537","1568","1429","1384","1429","1184","1076","1184","DualSpot on"
