"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","59087","121","1","1.10","1.6","2023-08-19T20:50:00","120","2023/08/19","20:50:00","0","0","0.0","14","300","66","20","-1900","-6272","-25756","1","150","149.76","115.79","33.97","28.46","32.2","10.27","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","795699","713000","908177","0.000000","0.000000","0.000000","748774","878853","765920","0.000000","0.000000","0.000000","837946","882540","815966","0.000000","0.000000","0.000000","826543","902616","863256","0.000000","0.000000","0.000000","701383","832701","950992","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","59088","121","1","1.10","1.6","2023-08-19T20:55:00","120","2023/08/19","20:55:00","0","0","0.0","14","300","66","19","-1932","-6396","-25708","1","150","149.33","116.35","32.98","28.33","30.9","9.52","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","778902","709171","908634","0.000000","0.000000","0.000000","738585","875733","766164","0.000000","0.000000","0.000000","829908","881080","817118","0.000000","0.000000","0.000000","819360","900208","863009","0.000000","0.000000","0.000000","699299","833406","953083","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0416","59089","121","1","1.10","1.6","2023-08-19T21:00:00","120","2023/08/19","21:00:00","0","0","0.0","14","300","64","19","-2043","-6356","-25552","1","150","149.94","116.38","33.56","28.28","30.5","9.31","89508","27.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","764566","705754","909115","0.000000","0.000000","0.000000","729398","872963","766545","0.000000","0.000000","0.000000","821503","878831","817470","0.000000","0.000000","0.000000","812846","898274","863118","0.000000","0.000000","0.000000","695953","832522","953299","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0416","59090","121","1","1.10","1.6","2023-08-19T21:05:00","120","2023/08/19","21:05:00","0","0","0.0","14","300","64","37","-2664","-5856","-25912","1","150","150.23","116.43","33.80","28.34","30.5","9.36","89524","28.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","728823","696404","909122","4.713453","1.314300","-0.012280","702915","864246","766862","3.680584","1.028930","-0.014705","794849","870323","816764","3.159070","0.870996","-0.023590","793160","893529","864790","2.599114","0.709223","0.000000","682751","828331","953169","1.865284","0.478437","0.000000","23778","22840","22477","23435","22568","22231","22526","21395","20964","22396","21052","22396","22380","19774","22380","DualSpot on"
"MA200-0416","59091","121","1","1.10","1.6","2023-08-19T21:10:00","120","2023/08/19","21:10:00","0","0","0.0","14","300","64","41","-2592","-5848","-26040","1","150","149.83","116.87","32.96","29.29","30.0","9.92","89520","31.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","701489","686114","904794","8.137010","2.352283","0.011709","684170","856423","765631","6.281443","1.791233","0.008254","778386","865607","817368","5.386638","1.505065","0.002323","777346","887061","862693","4.420469","1.208013","-0.009443","673649","825102","952604","3.183609","0.820380","-0.038182","17206","18494","19018","16498","17143","17400","15824","15969","16025","15636","15180","15009","15758","14490","14050","DualSpot on"
"MA200-0416","59092","121","1","1.10","1.6","2023-08-19T21:15:00","120","2023/08/19","21:15:00","0","0","0.0","14","300","64","42","-2512","-5916","-25912","1","150","150.62","116.59","34.04","30.23","29.1","10.26","89540","32.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","688362","682413","905931","10.140770","3.015194","0.015718","674532","852625","765508","7.678501","2.217793","0.007891","767336","860483","815176","6.538959","1.829183","-0.008169","773519","888768","866359","5.331363","1.439637","-0.040257","669683","824157","953126","3.823291","0.985133","-0.049323","10094","11439","12008","8883","9290","9456","8205","7906","7789","7838","6827","6453","7664","6761","6448","DualSpot on"
"MA200-0416","59093","121","1","1.10","1.6","2023-08-19T21:20:00","120","2023/08/19","21:20:00","0","0","0.0","14","300","64","43","-2476","-5908","-25840","1","150","149.90","116.07","33.83","31.08","28.2","10.51","89552","33.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","671176","676085","904974","12.564507","3.839210","0.015400","660949","844969","762548","9.322579","2.731114","0.009835","755276","855177","813365","7.900627","2.222841","-0.001421","764667","885605","865734","6.409615","1.721406","-0.025659","664848","822954","953622","4.598003","1.184476","-0.040709","12265","14308","15207","10500","11249","11560","9739","9662","9631","9320","8357","8003","9323","8232","7853","DualSpot on"
"MA200-0416","59094","121","1","1.10","1.6","2023-08-19T21:25:00","120","2023/08/19","21:25:00","0","0","0.0","14","300","64","45","-2445","-6025","-25787","1","150","150.69","116.83","33.86","31.86","27.4","10.77","89548","34.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","657651","672842","908251","14.954056","4.675735","0.015520","651349","842357","764292","11.015265","3.272623","0.011667","744336","851257","813106","9.324386","2.647197","0.004070","751161","877232","860221","7.551607","2.031356","-0.012632","657400","818734","950787","5.428962","1.400468","-0.029778","12013","14509","15644","10741","11854","12325","10118","10403","10517","9807","9182","8953","9936","8910","8553","DualSpot on"
"MA200-0416","59095","121","1","1.10","1.6","2023-08-19T21:30:00","120","2023/08/19","21:30:00","0","0","0.0","14","300","64","45","-2394","-5927","-25869","1","150","149.09","116.63","32.46","32.54","26.7","10.93","89556","34.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","629286","661132","905040","19.012214","6.075763","0.013696","629485","831110","761713","14.091085","4.273182","0.013840","726054","845610","814339","11.958948","3.465718","0.011766","738461","875728","864175","9.714728","2.664554","0.006852","646321","814522","950151","7.059097","1.850263","-0.001671","20437","25333","27633","19551","22851","24287","18754","20935","21825","18608","19571","19935","19525","19357","19298","DualSpot on"
"MA200-0416","59096","121","1","1.10","1.6","2023-08-19T21:35:00","120","2023/08/19","21:35:00","0","0","0.0","14","300","64","47","-2368","-5976","-25880","1","150","149.96","116.15","33.81","33.09","26.0","11.00","89576","35.44","DUALSPOT-UV-BLUE-GREEN-RED-IR","620647","660257","911039","21.060344","6.874157","0.015898","623198","830825","765486","15.592470","4.805755","0.015395","719254","844846","817033","13.236796","3.888094","0.012156","728764","870495","861675","10.748470","2.976596","0.004519","645535","817876","956127","7.811493","2.067534","-0.001414","10357","13868","15570","9582","11676","12609","9133","10371","10885","8929","9258","9385","9049","8976","8950","DualSpot on"
"MA200-0416","59097","121","1","1.10","1.6","2023-08-19T21:40:00","120","2023/08/19","21:40:00","0","0","0.0","13","300","64","48","-2388","-5988","-25832","1","150","150.36","116.40","33.97","33.56","25.4","11.08","89560","35.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","608626","655146","911116","23.032356","7.661602","0.015443","613985","826098","765121","17.036014","5.328732","0.015266","710923","841840","817505","14.464044","4.302293","0.012602","721611","867827","861716","11.740194","3.283017","0.006433","639336","814183","953792","8.530972","2.274620","-0.002220","9950","13617","15444","9193","11414","12425","8753","10124","10704","8547","9051","9246","8634","8517","8474","DualSpot on"
