"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","26533","76","1","1.10","1.4","2023-05-22T12:14:00","120","2023/05/22","12:14:00","-15.829082131385803","35.08596581965685","0.3","13","30","66","83","-17724","15456","-2964","2","150","149.45","114.20","35.24","33.67","39.4","17.98","89536","32.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","846438","738238","903060","0.000000","0.000000","0.000000","807544","922882","761719","0.000000","0.000000","0.000000","906278","931105","818166","0.000000","0.000000","0.000000","906147","968502","885190","0.000000","0.000000","0.000000","748864","866894","953888","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26534","76","1","1.10","1.4","2023-05-22T12:14:30","120","2023/05/22","12:14:30","-15.829220533370972","35.086078487336636","0.8","13","30","66","82","-12172","20948","-356","2","150","149.55","114.70","34.85","33.66","37.8","17.29","89508","32.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","848851","740609","906259","0.000000","0.000000","0.000000","809450","925217","763860","0.000000","0.000000","0.000000","902472","927251","815004","0.000000","0.000000","0.000000","884354","945190","864133","0.000000","0.000000","0.000000","745190","862745","949415","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26535","76","1","1.10","1.4","2023-05-22T12:15:00","120","2023/05/22","12:15:00","-15.829410970211029","35.085949808359146","0.7","14","30","66","83","-11216","22680","-1184","2","150","150.43","114.65","35.78","33.66","36.6","16.79","89508","32.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","846286","738563","903895","0.000000","0.000000","0.000000","806895","922388","761625","0.000000","0.000000","0.000000","901921","926755","814662","0.000000","0.000000","0.000000","882989","943772","862903","0.000000","0.000000","0.000000","748842","867064","954187","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26536","76","1","1.10","1.4","2023-05-22T12:15:30","120","2023/05/22","12:15:30","-15.829574882984161","35.085799656808376","1.1","14","30","66","83","-10776","22104","-80","2","150","149.89","114.77","35.12","33.66","35.9","16.47","89524","33.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","848886","741152","907208","0.000000","0.000000","0.000000","809146","925162","764008","0.000000","0.000000","0.000000","904146","929206","816861","0.000000","0.000000","0.000000","885155","946204","865192","0.000000","0.000000","0.000000","745965","863813","950620","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26537","76","1","1.10","1.4","2023-05-22T12:16:00","120","2023/05/22","12:16:00","-15.829774260520935","35.085703648626804","0.7","14","30","66","82","-13776","20452","-644","2","150","149.50","114.60","34.89","33.68","35.2","16.17","89536","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","847673","740417","906476","0.000000","0.000000","0.000000","808188","924314","763401","0.000000","0.000000","0.000000","903890","929105","816912","0.000000","0.000000","0.000000","885191","946331","865372","0.000000","0.000000","0.000000","745990","863936","950795","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26538","76","1","1.10","1.4","2023-05-22T12:16:30","120","2023/05/22","12:16:30","-15.829977989196777","35.08569048345089","0.7","14","30","64","82","-14425","18891","-2429","2","150","149.95","114.55","35.40","33.71","34.3","15.82","89532","33.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","851009","743499","910369","0.000000","0.000000","0.000000","805071","920807","760589","0.000000","0.000000","0.000000","901311","926533","814698","0.000000","0.000000","0.000000","879562","940379","859975","0.000000","0.000000","0.000000","747206","865401","952400","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","26539","76","1","1.10","1.4","2023-05-22T12:17:00","120","2023/05/22","12:17:00","-15.830117285251617","35.085819989442825","0.3","13","30","64","83","-13344","20172","-2988","2","150","150.13","114.69","35.43","33.72","33.6","15.48","89508","33.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","850374","743065","909832","0.017433","0.002861","0.000000","810712","927393","766016","0.011467","0.001895","0.000000","900700","925960","814163","0.009721","0.002223","0.000000","879242","940052","859704","0.007468","0.002444","0.000000","747232","865456","952461","0.003507","0.000000","0.000000","892","474","892","741","396","741","703","520","703","653","692","653","427","0","427",""
"MA200-0416","26540","76","1","1.10","1.4","2023-05-22T12:17:30","120","2023/05/22","12:17:30","-15.830237686634064","35.08594747632742","0.7","13","30","64","82","-12987","20800","-2492","2","150","149.76","114.64","35.13","33.75","33.3","15.38","89480","33.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","847956","741064","907434","0.036730","0.004467","0.000000","809184","925743","764659","0.021856","-0.000547","0.000000","900001","925363","813632","0.017786","-0.000328","0.000000","878987","939850","859505","0.011825","-0.000214","0.000000","746684","864909","951821","0.006198","-0.001953","0.000000","988","268","988","671","-515","671","584","-602","584","381","-759","381","327","-776","327",""
"MA200-0416","26541","76","1","1.10","1.4","2023-05-22T12:18:00","120","2023/05/22","12:18:00","-15.830322682857513","35.08605048805475","0.0","13","30","64","82","-11995","21087","-475","2","150","150.09","114.68","35.42","33.78","32.9","15.23","89472","33.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","845275","738940","904941","0.079525","0.017370","0.000000","806691","923010","762516","0.048380","0.009752","0.000000","902464","927990","816028","0.035626","0.007152","0.000000","883501","944762","864053","0.025808","0.006235","0.000000","749252","867928","955220","0.015512","-0.001297","0.000000","2191","2139","2191","1714","2155","1714","1291","1753","1291","1223","1827","1223","1134","258","1134",""
"MA200-0416","26542","76","1","1.10","1.4","2023-05-22T12:18:30","120","2023/05/22","12:18:30","-15.830265462398529","35.08618298172951","0.8","13","30","64","82","-12687","20712","-3241","2","150","149.83","114.56","35.27","33.81","32.7","15.15","89448","33.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","848618","742023","908785","0.108397","0.025936","0.000000","809035","925855","764845","0.065451","0.013553","0.000000","900906","926504","814733","0.047111","0.008398","0.000000","886595","948152","867146","0.035119","0.007946","0.000000","746690","865003","952008","0.022396","0.000958","0.000000","1480","1426","1480","1104","798","1104","832","293","832","815","486","815","839","893","839",""
