"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","42175","66","1","1.10","1.6","2023-07-08T22:45:00","120","2023/07/08","22:45:00","0","0","0.0","12","300","66","17","-1668","-8592","22072","1","100","99.83","72.14","27.69","25.83","42.7","12.21","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","803784","708851","905658","0.000000","0.000000","0.000000","895186","900175","837868","0.000000","0.000000","0.000000","873567","875416","830531","0.000000","0.000000","0.000000","887923","876801","885973","0.000000","0.000000","0.000000","775826","895869","962458","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","42176","66","1","1.10","1.6","2023-07-08T22:50:00","120","2023/07/08","22:50:00","0","0","0.0","13","300","64","17","-816","-9832","21768","1","100","100.15","71.87","28.29","25.58","42.7","11.96","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","798126","707283","905969","0.000000","0.000000","0.000000","892388","899650","838626","0.000000","0.000000","0.000000","871394","874991","831079","0.000000","0.000000","0.000000","886443","876604","886559","0.000000","0.000000","0.000000","776446","897425","964608","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","42177","66","1","1.10","1.6","2023-07-08T22:55:00","120","2023/07/08","22:55:00","0","0","0.0","13","300","64","16","-804","-9920","21758","1","100","99.62","72.36","27.25","25.39","43.1","11.95","89716","24.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","792073","704927","905261","0.686718","0.259401","0.000000","888500","897711","838010","0.368618","0.145786","0.000000","868641","873750","830875","0.294578","0.119495","0.000000","883186","874516","885218","0.216577","0.089974","0.000000","775416","896969","964614","0.135177","0.055879","0.000000","5573","5590","5573","3776","3965","3776","3379","3640","3379","3002","3312","3002","2609","2864","2609","DualSpot on"
"MA200-0420","42178","66","1","1.10","1.6","2023-07-08T23:00:00","120","2023/07/08","23:00:00","-15.786954998970032","35.03579115867615","0.3","13","300","64","17","-884","-9944","21736","1","100","99.68","72.10","27.58","25.24","43.4","11.91","89708","24.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","788319","704571","907070","1.359902","0.510040","0.000000","886889","898132","839620","0.742537","0.290220","0.000000","867968","874656","832723","0.594890","0.237739","0.000000","885126","877611","889138","0.440702","0.178387","0.000000","772469","894279","962210","0.269338","0.106750","0.000000","5484","5338","5484","3844","3882","3844","3458","3559","3458","3118","3216","3118","2599","2576","2599","DualSpot on"
"MA200-0420","42179","66","1","1.10","1.6","2023-07-08T23:05:00","120","2023/07/08","23:05:00","-15.78694349527359","35.03563582524657","0.5","13","300","64","16","-3539","-12004","20796","1","100","100.39","72.39","28.00","25.10","43.7","11.89","89700","23.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","785084","704619","909413","2.028631","0.758792","0.000000","879236","892465","835537","1.119035","0.433701","0.000000","867552","875901","834818","0.897127","0.350612","0.000000","884204","877980","890250","0.667526","0.260291","0.000000","772608","895308","963812","0.413684","0.155362","0.000000","5425","5217","5425","3855","3798","3855","3466","3346","3466","3143","2934","3143","2785","2425","2785","DualSpot on"
"MA200-0420","42180","66","1","1.10","1.6","2023-07-08T23:10:00","120","2023/07/08","23:10:00","-15.787055790424347","35.0358716621995","0.7","13","300","64","15","-2637","-11804","20879","1","100","99.63","71.94","27.68","25.00","44.0","11.88","89696","23.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","776366","699752","905314","2.695535","1.001867","0.000000","878314","893658","837843","1.496643","0.575387","0.000000","862316","872266","832329","1.197993","0.462680","0.000000","879453","874456","887408","0.890559","0.342443","0.000000","770294","893405","962233","0.554576","0.204679","0.000000","5444","5157","5444","3891","3794","3891","3472","3360","3472","3110","2977","3110","2735","2488","2735","DualSpot on"
"MA200-0420","42181","66","1","1.10","1.6","2023-07-08T23:15:00","120","2023/07/08","23:15:00","-15.787128806114197","35.03527299314737","0.7","12","300","64","15","-2604","-11788","20832","1","100","99.83","72.35","27.48","24.94","44.2","11.92","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","771366","698108","905263","3.337356","1.231405","-0.030541","875345","892706","838046","1.860589","0.705653","0.000000","859916","871460","832406","1.488572","0.565922","0.000000","877272","873529","887099","1.104146","0.415826","0.000000","774258","898850","968549","0.690567","0.250743","0.000000","5210","4906","4728","3729","3514","3729","3334","3119","3334","2961","2679","2961","2625","2341","2625","DualSpot on"
"MA200-0420","42182","66","1","1.10","1.6","2023-07-08T23:20:00","120","2023/07/08","23:20:00","-15.786965787410736","35.03558349236846","0.5","12","300","64","15","-2668","-11828","21300","1","100","99.83","73.07","26.76","24.90","44.5","11.99","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","769848","699299","908855","3.927538","1.454477","0.012265","869403","888451","835127","2.195537","0.833612","0.000000","860522","873556","835228","1.756465","0.666296","0.000000","879198","876563","890844","1.303913","0.490207","0.000000","771041","895866","965728","0.819847","0.293732","0.000000","4744","4895","4984","3398","3544","3398","3043","3113","3043","2742","2788","2742","2471","2243","2471","DualSpot on"
"MA200-0420","42183","66","1","1.10","1.6","2023-07-08T23:25:00","120","2023/07/08","23:25:00","-15.787014126777649","35.035404324531555","0.2","12","300","64","15","-2512","-11812","20972","1","100","100.14","72.02","28.11","24.87","44.8","12.06","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","766254","698458","909648","4.484779","1.660396","-0.020645","867231","888026","835699","2.514720","0.951111","0.000000","853348","867631","830372","2.012950","0.761824","0.000000","878411","876827","891748","1.496601","0.560049","0.000000","770594","896113","966429","0.946884","0.337395","0.000000","4544","4301","4159","3285","3098","3285","2956","2820","2956","2684","2492","2684","2464","2169","2464","DualSpot on"
"MA200-0420","42184","66","1","1.10","1.6","2023-07-08T23:30:00","120","2023/07/08","23:30:00","-15.787081599235535","35.03538565710187","0.5","12","300","64","14","-2552","-11840","20888","1","100","99.66","71.78","27.88","24.86","45.1","12.15","0","0.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","762362","697255","909756","5.004665","1.848405","-0.024528","864976","887464","836072","2.819562","1.058882","0.000000","851301","866944","830458","2.259213","0.846427","0.000000","877034","876538","892010","1.682058","0.623255","0.000000","769750","895851","966502","1.066078","0.375868","0.000000","4254","3960","3788","3148","2865","3148","2848","2519","2848","2592","2274","2592","2319","1927","2319","DualSpot on"
