"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","29070","87","1","1.10","1.4","2023-05-27T11:42:30","120","2023/05/27","11:42:30","-15.787248194217682","35.03447415679693","0.1","6","30","66","87","1148","-580","-26047","13","150","150.08","116.09","33.99","31.21","48.7","19.12","89772","34.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","846527","731181","904188","0.000000","0.000000","0.000000","803637","918056","764398","0.000000","0.000000","0.000000","900600","923895","818347","0.000000","0.000000","0.000000","883223","941071","866450","0.000000","0.000000","0.000000","742237","855494","951652","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","29071","87","1","1.10","1.4","2023-05-27T11:43:00","120","2023/05/27","11:43:00","-15.78725916147232","35.03447983041406","0.0","11","30","66","86","1092","-688","-25896","13","150","150.03","115.83","34.20","31.60","49.8","19.85","89760","34.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","850811","735455","909477","0.000000","0.000000","0.000000","800995","915370","762178","0.000000","0.000000","0.000000","895505","918959","813855","0.000000","0.000000","0.000000","880274","938255","863636","0.000000","0.000000","0.000000","744321","858281","954607","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","29072","87","1","1.10","1.4","2023-05-27T11:43:30","120","2023/05/27","11:43:30","-15.787246346473694","35.03448399156332","0.1","11","30","66","86","1172","-479","-25863","13","150","150.30","115.75","34.55","31.96","49.3","20.01","89764","34.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","851048","736107","910537","0.000000","0.000000","0.000000","801274","915858","762726","0.000000","0.000000","0.000000","898898","922621","817176","0.000000","0.000000","0.000000","878671","936764","862243","0.000000","0.000000","0.000000","741527","855274","951375","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","29073","87","1","1.10","1.4","2023-05-27T11:44:00","120","2023/05/27","11:44:00","-15.787226855754852","35.034484159201384","0.0","11","30","66","86","1160","-724","-26088","13","150","149.50","115.75","33.75","32.26","48.2","19.93","89764","34.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","845843","731925","905481","0.000000","0.000000","0.000000","803186","918235","764692","0.000000","0.000000","0.000000","896934","920797","815476","0.000000","0.000000","0.000000","874965","932999","858630","0.000000","0.000000","0.000000","742139","856264","952578","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","29074","87","1","1.10","1.4","2023-05-27T11:44:30","120","2023/05/27","11:44:30","-15.787207782268524","35.03448116034269","0.0","12","30","66","86","1212","-556","-25868","13","150","149.96","116.07","33.89","32.57","47.4","19.93","89764","34.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","845979","732298","906010","0.000000","0.000000","0.000000","802901","918104","764508","0.000000","0.000000","0.000000","896955","921016","815541","0.000000","0.000000","0.000000","882458","941192","865998","0.000000","0.000000","0.000000","745026","859803","956548","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","29075","87","1","1.10","1.4","2023-05-27T11:45:00","120","2023/05/27","11:45:00","-15.787197351455688","35.034485157579184","0.1","13","30","64","86","1132","-572","-26084","13","150","149.33","115.67","33.65","32.93","47.0","20.12","89764","34.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","842278","729374","902448","0.000000","0.000000","0.000000","800583","915633","762352","0.000000","0.000000","0.000000","898810","923132","817269","0.000000","0.000000","0.000000","878921","937645","862562","0.000000","0.000000","0.000000","740512","854859","951092","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","29076","87","1","1.10","1.4","2023-05-27T11:45:30","120","2023/05/27","11:45:30","-15.787201166152954","35.03448082506657","0.1","13","30","64","86","1232","-688","-26203","13","150","149.76","116.47","33.30","33.33","46.6","20.36","89760","35.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","847660","734320","908662","0.046817","0.007698","0.000000","797773","912679","759778","0.010812","-0.013845","0.000000","896707","921176","815367","0.003563","-0.021386","0.000000","874933","933624","858628","-0.000208","-0.026053","0.000000","740764","855402","951758","0.034378","0.003858","0.000000","2361","1357","2361","688","-3082","688","254","-5332","254","-17","-7850","-17","4123","1618","4123",""
"MA200-0416","29077","87","1","1.10","1.4","2023-05-27T11:46:00","120","2023/05/27","11:46:00","-15.787191689014435","35.03447799384594","0.1","14","30","64","86","1304","-500","-26396","13","150","149.54","115.90","33.64","33.70","46.1","20.52","89760","35.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","848880","735735","910474","0.103642","0.017127","0.000000","799563","914990","761582","0.025081","-0.026834","0.000000","897258","921975","815902","0.009751","-0.041651","0.000000","883791","943331","867300","-0.000113","-0.052184","0.000000","738963","853660","949864","0.075672","0.010596","0.000000","2879","1646","2879","912","-2862","912","443","-5001","443","8","-7793","8","4977","2797","4977",""
"MA200-0416","29078","87","1","1.10","1.4","2023-05-27T11:46:30","120","2023/05/27","11:46:30","-15.787205994129181","35.034484662115574","0.0","15","30","64","86","1148","-684","-26091","13","150","150.16","115.87","34.29","34.03","45.3","20.52","89760","35.31","DUALSPOT-UV-BLUE-GREEN-RED-IR","841163","729598","903033","0.197589","0.033651","0.000000","799544","915401","761854","0.065040","-0.033538","0.000000","897439","922587","816334","0.039619","-0.055611","0.000000","883465","943337","867137","0.017017","-0.074720","0.000000","741206","856644","953268","0.131845","0.020267","0.000000","4762","2830","4762","2556","-1449","2556","2140","-3380","2140","1483","-6593","1483","6772","3940","6772",""
"MA200-0416","29079","87","1","1.10","1.4","2023-05-27T11:47:00","120","2023/05/27","11:47:00","-15.787212371826172","35.03448748961091","0.0","15","30","64","86","1141","-620","-25925","13","150","150.16","115.87","34.29","34.41","44.6","20.63","89764","35.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","841448","730246","903895","0.256126","0.041130","0.000000","799324","915463","761813","0.081658","-0.050401","0.000000","897556","923027","816518","0.048136","-0.079792","0.000000","876316","936035","860140","0.017911","-0.105982","0.000000","744028","860230","957308","0.174701","0.024141","0.000000","2967","1281","2967","1063","-3645","1063","610","-5854","610","77","-9147","77","5166","1578","5166",""
