"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","44950","74","1","1.10","1.6","2023-07-24T09:05:00","120","2023/07/24","09:05:00","-15.795640170574188","35.00273183290847","0.3","12","300","66","98","-724","-26991","-244","1","150","149.52","115.58","33.95","25.60","56.1","16.19","90708","26.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","814989","716366","908680","0.000000","0.000000","0.000000","905085","902500","835172","0.000000","0.000000","0.000000","888355","882228","833692","0.000000","0.000000","0.000000","904613","884825","892218","0.000000","0.000000","0.000000","782215","896966","962547","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","44951","74","1","1.10","1.6","2023-07-24T09:10:00","120","2023/07/24","09:10:00","-15.795572459697723","35.00269266613759","0.2","12","300","66","98","-876","-27003","-252","1","150","149.89","116.15","33.73","25.76","55.6","16.21","90708","26.38","DUALSPOT-UV-BLUE-GREEN-RED-IR","802085","710688","904986","0.000000","0.000000","0.000000","902061","903531","838345","0.000000","0.000000","0.000000","879880","877068","830615","0.000000","0.000000","0.000000","896596","879447","888319","0.000000","0.000000","0.000000","782098","898681","965221","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","44952","74","1","1.10","1.6","2023-07-24T09:15:00","120","2023/07/24","09:15:00","-15.795683681964874","35.00274416641332","0.0","11","300","64","98","-716","-27137","470","1","150","150.21","116.27","33.94","25.95","53.5","15.79","90704","26.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","795888","710727","908254","0.000000","0.000000","0.000000","892258","897982","834934","0.000000","0.000000","0.000000","877451","878041","833017","0.000000","0.000000","0.000000","888745","874406","884444","0.000000","0.000000","0.000000","777083","894681","961740","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","44953","74","1","1.10","1.6","2023-07-24T09:20:00","120","2023/07/24","09:20:00","-15.79567688703537","35.00269249943085","0.2","11","300","64","97","-700","-27087","-50","1","150","149.82","116.07","33.75","26.09","52.3","15.55","90700","26.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","789074","709845","910044","1.059663","0.324396","0.000000","887397","897111","835702","0.638264","0.190746","0.000000","873906","877773","833986","0.524383","0.153308","0.000000","886759","874963","886027","0.405687","0.118806","0.000000","780053","899770","967893","0.258287","0.071065","0.000000","5362","5645","5362","4076","4190","4076","3750","3771","3750","3506","3531","3506","3108","2941","3108","DualSpot on"
"MA200-0420","44954","74","1","1.10","1.6","2023-07-24T09:25:00","120","2023/07/24","09:25:00","-15.795653522014618","35.00270066643134","0.2","11","300","64","97","-656","-27163","400","1","150","149.69","115.68","34.01","26.27","51.4","15.45","90700","26.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","780541","707011","909258","2.058354","0.635538","0.000000","882254","895688","835902","1.244008","0.373530","0.000000","868120","875013","832607","1.021683","0.301235","0.000000","888310","878863","890997","0.791438","0.232496","0.000000","776323","897124","965656","0.507673","0.138296","0.000000","5070","5373","5070","3881","3983","3881","3569","3610","3569","3345","3353","3345","3011","2761","3011","DualSpot on"
"MA200-0420","44955","74","1","1.10","1.6","2023-07-24T09:30:00","120","2023/07/24","09:30:00","-15.79564356803894","35.00270383292809","0.1","11","300","64","98","-716","-27008","239","1","150","150.21","115.48","34.73","26.42","50.4","15.29","90700","27.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","771939","703647","907555","2.983623","0.926578","0.000000","882734","899742","841129","1.815420","0.545716","0.000000","862762","872496","831356","1.492864","0.440752","0.000000","882784","875664","888696","1.157842","0.340436","0.000000","772291","894004","962973","0.746536","0.202693","0.000000","4706","4922","4706","3668","3675","3668","3387","3335","3387","3183","3118","3183","2889","2590","2889","DualSpot on"
"MA200-0420","44956","74","1","1.10","1.6","2023-07-24T09:35:00","120","2023/07/24","09:35:00","-15.795757949352264","35.002746833022684","0.0","11","300","64","98","-744","-27024","128","1","150","149.95","115.88","34.08","26.61","49.9","15.29","90696","27.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","764090","700784","906405","3.879882","1.209041","0.024320","876464","896843","839784","2.366852","0.706994","0.000000","862450","875018","834858","1.947599","0.569355","0.000000","877936","873068","886961","1.512189","0.440269","0.000000","773284","896685","966404","0.976751","0.260980","0.000000","4543","4868","5016","3527","3508","3527","3258","3133","3258","3068","2939","3068","2775","2389","2775","DualSpot on"
"MA200-0420","44957","74","1","1.10","1.6","2023-07-24T09:40:00","120","2023/07/24","09:40:00","-15.795695662498474","35.00273699965328","0.1","10","300","64","97","-676","-27068","136","1","150","149.56","115.60","33.96","26.62","48.7","14.91","90704","27.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","760188","701350","909660","4.748945","1.483926","0.021123","867453","890877","835581","2.901661","0.873112","0.000000","855255","870378","831517","2.385467","0.701856","0.000000","877685","874899","889689","1.848365","0.539803","0.000000","768610","892663","962610","1.190534","0.319724","0.000000","4415","4754","4908","3429","3626","3429","3144","3239","3144","2917","2940","2917","2583","2416","2583","DualSpot on"
"MA200-0420","44958","74","1","1.10","1.6","2023-07-24T09:45:00","120","2023/07/24","09:45:00","-15.795659720897675","35.00270799943246","0.1","10","300","64","98","-662","-27087","104","1","150","149.52","116.10","33.42","26.60","47.9","14.66","90696","27.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","752816","697996","907509","5.490366","1.728147","0.031693","862975","889123","835165","3.369963","1.021498","0.037499","851455","868833","831027","2.774161","0.821960","0.000000","874366","873400","888978","2.149892","0.631463","0.000000","771774","897518","968412","1.377475","0.374359","0.000000","3750","4292","4540","2990","3291","3422","2779","2983","2779","2605","2751","2605","2249","2283","2249","DualSpot on"
"MA200-0420","44959","74","1","1.10","1.6","2023-07-24T09:50:00","120","2023/07/24","09:50:00","-15.795549929141998","35.00271966611035","0.1","9","300","64","97","-692","-27056","320","1","150","149.56","115.64","33.92","26.60","47.5","14.53","90688","27.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","747474","696573","907939","6.245645","1.980129","0.026807","858356","887307","834745","3.853506","1.174741","0.026897","848159","867858","831140","3.175139","0.947361","0.027130","872013","872956","889385","2.463308","0.726439","0.000000","765741","891700","962642","1.570011","0.429811","0.000000","3836","4363","4607","3099","3349","3458","2878","3069","3150","2719","2809","2719","2325","2283","2325","DualSpot on"
"MA200-0420","44960","74","1","1.10","1.6","2023-07-24T09:55:00","120","2023/07/24","09:55:00","-15.795561015605927","35.00269416626543","0.2","9","300","64","98","-736","-27032","152","1","150","149.50","115.61","33.89","26.62","47.2","14.45","90684","27.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","740537","693832","906856","7.059513","2.251793","0.023955","852603","884515","833493","4.373694","1.337522","0.020242","843837","866031","830502","3.607660","1.078832","0.013845","868011","871039","888331","2.802117","0.827011","0.000000","763267","890176","961612","1.784528","0.492336","0.000000","4134","4707","4976","3335","3560","3659","3106","3220","3269","2940","2977","2940","2592","2577","2592","DualSpot on"
"MA200-0420","44961","74","1","1.10","1.6","2023-07-24T10:00:00","120","2023/07/24","10:00:00","-15.795621156692505","35.002702499506995","0.3","9","300","64","98","-664","-27000","68","1","150","150.35","115.71","34.64","26.76","47.4","14.63","90680","27.44","DUALSPOT-UV-BLUE-GREEN-RED-IR","735519","692717","907817","7.843820","2.517980","0.020960","849190","884013","834263","4.871482","1.489651","0.005959","840612","865254","830776","4.020369","1.200944","-0.004237","865708","870715","888825","3.126815","0.920079","-0.020563","761463","889435","961368","1.994587","0.548820","0.000000","3981","4513","4764","3189","3255","3284","2961","2926","2911","2815","2695","2645","2536","2277","2536","DualSpot on"
"MA200-0420","44962","74","1","1.10","1.6","2023-07-24T10:05:00","120","2023/07/24","10:05:00","-15.795640170574188","35.00275699957274","0.2","10","300","64","98","-712","-27004","166","1","150","150.02","115.54","34.48","26.99","47.4","14.84","90680","27.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","726674","688545","905202","8.761927","2.834129","0.021131","847987","886201","837783","5.428451","1.659023","0.004871","839427","866880","833454","4.481041","1.335925","-0.005971","866369","873607","892693","3.485114","1.022868","-0.016683","761626","891237","963898","2.231571","0.609036","0.000000","4667","5384","5727","3573","3641","3670","3310","3249","3224","3111","2990","2940","2865","2439","2865","DualSpot on"
