"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0420","49270","79","1","1.10","1.6","2023-08-08T12:45:00","120","2023/08/08","12:45:00","-15.795716643333435","35.002711666282266","0.0","12","300","66","97","-429","-27183","-79","1","150","150.08","115.17","34.92","27.79","42.2","13.78","90616","27.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","802706","714072","909687","0.000000","0.000000","0.000000","886231","894801","836848","0.000000","0.000000","0.000000","869817","874523","834016","0.000000","0.000000","0.000000","885702","876418","890865","0.000000","0.000000","0.000000","769423","892165","961139","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up-DualSpot on"
"MA200-0420","49271","79","1","1.10","1.6","2023-08-08T12:50:00","120","2023/08/08","12:50:00","-15.795731604099274","35.00274333311245","0.0","13","300","64","97","-468","-27203","312","1","150","149.74","114.80","34.94","27.88","43.2","14.21","90616","28.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","795042","711245","908545","0.000000","0.000000","0.000000","880753","892173","835604","0.000000","0.000000","0.000000","865300","872248","832879","0.000000","0.000000","0.000000","882333","874770","889982","0.000000","0.000000","0.000000","771796","895862","965632","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","DualSpot on"
"MA200-0420","49272","79","1","1.10","1.6","2023-08-08T12:55:00","120","2023/08/08","12:55:00","-15.795684516429901","35.00277666654438","0.1","13","300","64","98","-500","-26941","-295","1","150","150.08","115.09","35.00","27.91","42.1","13.84","90608","28.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","787648","708623","907750","0.846605","0.285264","0.000000","875629","889883","834889","0.495487","0.168925","0.000000","861655","870886","832701","0.400573","0.137019","0.000000","878538","872759","888867","0.302248","0.102471","0.000000","770154","895027","965297","0.177862","0.056437","0.000000","4320","4787","4320","3191","3578","3191","2889","3250","2889","2634","2937","2634","2158","2252","2158","DualSpot on"
"MA200-0420","49273","79","1","1.10","1.6","2023-08-08T13:00:00","120","2023/08/08","13:00:00","-15.795690298080444","35.00276749976911","0.0","13","300","64","98","-395","-26858","-591","1","150","150.08","114.89","35.19","27.75","41.3","13.43","90604","27.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","782332","706674","907096","1.456872","0.490400","0.000000","878529","894939","840673","0.860357","0.296568","0.000000","858361","869215","831957","0.697714","0.239867","0.000000","874993","870494","887223","0.523674","0.177332","0.000000","768843","894256","964843","0.304866","0.099180","0.000000","3119","3423","3119","2354","2688","2354","2147","2426","2147","1933","2134","1933","1544","1696","1544","DualSpot on"
"MA200-0420","49274","79","1","1.10","1.6","2023-08-08T13:05:00","120","2023/08/08","13:05:00","-15.795561373233795","35.00284633319825","0.0","13","300","64","97","-404","-27408","-448","1","150","149.82","115.20","34.62","27.67","41.3","13.32","90600","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","777032","704612","906229","2.039739","0.686862","0.000000","874623","893145","839986","1.221853","0.416368","0.000000","856052","868640","832220","0.995069","0.338560","0.000000","873926","870772","888169","0.748764","0.250935","0.000000","768246","894316","965348","0.431564","0.142561","0.000000","2971","3333","2971","2326","2565","2326","2142","2367","2142","1960","2133","1960","1536","1750","1536","DualSpot on"
"MA200-0420","49275","79","1","1.10","1.6","2023-08-08T13:10:00","120","2023/08/08","13:10:00","-15.795630514621735","35.002773832995445","0.1","13","300","64","97","-392","-26852","-72","1","150","150.15","115.76","34.39","27.59","40.6","13.01","90580","27.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","774123","704863","908459","2.664054","0.895433","0.000000","867231","887926","836256","1.623702","0.549632","0.000000","854871","869358","833857","1.331180","0.450951","0.000000","874330","872707","890874","1.010150","0.334997","0.000000","769117","896294","967989","0.593135","0.193775","0.000000","3167","3562","3167","2573","2872","2573","2410","2713","2410","2265","2452","2265","1949","2080","1949","DualSpot on"
"MA200-0420","49276","79","1","1.10","1.6","2023-08-08T13:15:00","120","2023/08/08","13:15:00","-15.795682966709137","35.002720332937315","0.0","14","300","64","97","-441","-26883","-229","1","150","149.56","115.99","33.57","27.44","40.7","12.91","90580","27.63","DUALSPOT-UV-BLUE-GREEN-RED-IR","769439","703587","908794","3.303272","1.112155","0.062229","863113","886166","835700","2.033949","0.685566","0.000000","851574","867995","833484","1.671910","0.562399","0.000000","871695","871639","890532","1.272744","0.420468","0.000000","763779","891023","962767","0.746316","0.244447","0.000000","3236","3792","4074","2621","3002","2621","2438","2756","2438","2271","2554","2271","1844","2108","1844","DualSpot on"
"MA200-0420","49277","79","1","1.10","1.6","2023-08-08T13:20:00","120","2023/08/08","13:20:00","-15.79566103219986","35.002751666354015","0.1","14","300","64","98","-427","-26996","-140","1","150","149.82","116.03","33.79","27.34","41.0","12.94","90576","27.56","DUALSPOT-UV-BLUE-GREEN-RED-IR","763349","700710","906913","3.890804","1.313385","0.054008","865300","890580","840883","2.399778","0.807011","0.000000","848424","866543","832938","1.973819","0.662601","0.000000","869355","870639","890167","1.502483","0.493593","0.000000","762850","890685","962844","0.879579","0.290134","0.000000","2974","3498","3765","2337","2664","2337","2160","2462","2160","1986","2171","1986","1604","1888","1604","DualSpot on"
"MA200-0420","49278","79","1","1.10","1.6","2023-08-08T13:25:00","120","2023/08/08","13:25:00","-15.795609176158905","35.00279049971141","0.2","13","300","64","97","-435","-27032","116","1","150","149.95","118.88","31.07","27.28","41.8","13.19","90564","27.69","DUALSPOT-UV-BLUE-GREEN-RED-IR","757813","698547","906049","4.525236","1.529314","0.069234","861031","888589","840047","2.794314","0.931179","0.000000","845440","865430","832687","2.298903","0.763064","0.000000","866371","869180","889326","1.750515","0.568930","0.000000","761350","889849","962364","1.023012","0.333959","0.000000","3134","4081","4564","2460","2962","2460","2270","2684","2270","2093","2432","2093","1685","1970","1685","DualSpot on"
"MA200-0420","49279","79","1","1.10","1.6","2023-08-08T13:30:00","120","2023/08/08","13:30:00","-15.795632481575012","35.0027081661392","0.2","13","300","64","97","-525","-26750","-970","1","150","150.08","118.52","31.56","27.51","42.7","13.72","90568","28.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","750461","695273","904266","5.304088","1.803098","0.061577","855559","885683","838530","3.250962","1.077598","0.071959","840480","862565","830894","2.670115","0.878942","0.000000","861084","865508","886364","2.029848","0.653955","0.000000","762472","892232","965418","1.195095","0.383630","0.000000","3859","5095","5731","2856","3439","3728","2600","3048","2600","2364","2702","2364","2028","2198","2028","DualSpot on"
