"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","26236","69","1","1.10","1.4","2023-05-15T12:39:00","120","2023/05/15","12:39:00","0","0","0.0","6","30","66","38","-24160","-7868","16","8","150","148.51","115.04","33.47","28.11","59.0","19.33","89984","27.81","DUALSPOT-UV-BLUE-GREEN-RED-IR","857713","740943","905868","0.000000","0.000000","0.000000","815814","930198","765820","0.000000","0.000000","0.000000","911480","932727","817297","0.000000","0.000000","0.000000","887654","944502","861589","0.000000","0.000000","0.000000","749836","865101","951455","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26237","69","1","1.10","1.4","2023-05-15T12:39:30","120","2023/05/15","12:39:30","-15.803167223930359","35.01851682923734","0.2","8","30","66","38","-24151","-7983","-564","8","150","149.59","117.21","32.38","28.29","60.1","19.80","89984","28.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","855735","739871","904675","0.000000","0.000000","0.000000","811878","926166","762530","0.000000","0.000000","0.000000","909452","931001","815739","0.000000","0.000000","0.000000","888181","945378","862336","0.000000","0.000000","0.000000","752586","868607","955314","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26238","69","1","1.10","1.4","2023-05-15T12:40:00","120","2023/05/15","12:40:00","-15.80300921201706","35.018715996295214","0.1","7","30","66","38","-24312","-6792","20","8","150","149.80","117.17","32.63","28.48","60.2","20.03","89996","28.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","800353","729737","909593","0.000000","0.000000","0.000000","781192","920245","765985","0.000000","0.000000","0.000000","877748","921348","813986","0.000000","0.000000","0.000000","866082","939430","862053","0.000000","0.000000","0.000000","738815","862681","952016","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26239","69","1","1.10","1.4","2023-05-15T12:40:30","120","2023/05/15","12:40:30","-15.802965342998505","35.01876032911241","0.1","8","30","66","38","-24156","-7811","1044","8","150","150.28","116.96","33.32","28.70","60.2","20.20","89996","28.88","DUALSPOT-UV-BLUE-GREEN-RED-IR","632569","673212","905335","0.000000","0.000000","0.000000","673773","880492","764939","0.000000","0.000000","0.000000","783388","893861","815257","0.000000","0.000000","0.000000","796226","922078","865710","0.000000","0.000000","0.000000","695532","847512","947390","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26240","69","1","1.10","1.4","2023-05-15T12:41:00","120","2023/05/15","12:41:00","-15.80295079946518","35.018830828368664","0.3","9","30","66","38","-24460","-6392","-388","8","150","149.36","116.08","33.28","28.90","59.9","20.34","89988","29.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","588762","657836","910959","0.000000","0.000000","0.000000","639185","865458","764797","0.000000","0.000000","0.000000","752437","884596","817219","0.000000","0.000000","0.000000","767869","911229","863572","0.000000","0.000000","0.000000","685799","850031","955401","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","26241","69","1","1.10","1.4","2023-05-15T12:41:30","120","2023/05/15","12:41:30","-15.80296665430069","35.01878082752228","0.3","8","30","64","38","-23873","-7930","1150","8","150","149.49","116.17","33.32","29.13","60.0","20.55","89980","29.50","DUALSPOT-UV-BLUE-GREEN-RED-IR","514617","619527","903504","0.000000","0.000000","0.000000","581520","835147","761794","0.000000","0.000000","0.000000","697469","863115","817364","0.000000","0.000000","0.000000","722629","895748","864868","0.000000","0.000000","0.000000","656439","840180","954968","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","26242","69","1","1.10","1.4","2023-05-15T12:42:00","120","2023/05/15","12:42:00","-15.802952468395233","35.01873699389398","0.0","8","30","64","38","-24464","-6556","-384","8","150","150.04","117.23","32.81","29.36","60.0","20.77","89984","29.75","DUALSPOT-UV-BLUE-GREEN-RED-IR","496141","610805","906705","5.752491","2.497985","0.085820","566706","829232","764965","4.234020","1.570171","0.080463","677301","852484","814560","3.695802","1.253140","0.065609","702714","884210","859682","3.074686","0.964963","0.048896","646640","837417","956003","2.222641","0.593838","0.000000","288221","447213","569246","267751","354796","406103","261742","317116","345524","263140","295088","309700","264860","252854","264860",""
"MA200-0416","26243","69","1","1.10","1.4","2023-05-15T12:42:30","120","2023/05/15","12:42:30","-15.802919209003448","35.01874749548733","0.1","10","30","64","38","-24536","-6443","-3004","8","150","150.08","117.46","32.62","29.59","59.9","20.98","89988","29.94","DUALSPOT-UV-BLUE-GREEN-RED-IR","486846","604151","902909","6.836551","3.002750","0.079998","558400","822632","762189","5.062073","1.890832","0.076348","672666","851852","816747","4.363140","1.500916","0.077808","701378","887341","864943","3.672336","1.151055","0.040908","640638","833181","952690","2.675937","0.713254","0.000000","54208","90901","119641","52261","72885","85182","47168","63072","71412","51047","57243","60072","53910","51147","53910",""
"MA200-0416","26244","69","1","1.10","1.4","2023-05-15T12:43:00","120","2023/05/15","12:43:00","-15.802940011024475","35.018791664391756","0.1","10","30","64","38","-24560","-5988","-2300","8","150","149.67","117.01","32.66","29.80","59.3","21.01","89988","30.06","DUALSPOT-UV-BLUE-GREEN-RED-IR","471657","597336","906596","10.112625","4.427696","0.049268","544695","816518","764613","7.629417","2.871293","0.048650","657247","845331","817382","6.553453","2.277964","0.044773","688739","883094","866374","5.487474","1.741516","0.035535","631602","829968","952801","3.988315","1.080234","0.000601","164453","256251","327748","162660","222538","258672","155414","197519","219953","155638","181374","193339","156684","156959","157061",""
"MA200-0416","26245","69","1","1.10","1.4","2023-05-15T12:43:30","120","2023/05/15","12:43:30","-15.80297201871872","35.01876266486943","0.4","10","30","64","38","-24445","-5520","-1983","8","150","149.62","116.63","32.99","30.01","58.8","21.06","89992","30.25","DUALSPOT-UV-BLUE-GREEN-RED-IR","458253","591094","910171","13.424423","5.878189","0.036781","528100","804195","760564","10.231300","3.875625","0.036146","640752","835836","814576","8.803947","3.086072","0.033300","673115","873787","862427","7.374357","2.362066","0.026178","624487","828545","954776","5.358936","1.468167","0.000141","166789","258238","329472","165386","225678","262443","160205","203361","226653","162317","188711","201149","164172","164262","164296",""
