"Serial number","Datum ID","Session ID","Data format version","Firmware version","App version","Date / time local","Timezone offset (mins)","Date local (yyyy/MM/dd)","Time local (hh:mm:ss)","GPS lat (ddmm.mmmmm)","GPS long (dddmm.mmmmm)","GPS speed (km/h)","GPS sat count","Timebase (s)","Status","Battery remaining (%)","Accel X","Accel Y","Accel Z","Tape position","Flow setpoint (mL/min)","Flow total (mL/min)","Flow1 (mL/min)","Flow2 (mL/min)","Sample temp (C)","Sample RH (%)","Sample dewpoint (C)","Internal pressure (Pa)","Internal temp (C)","Optical config","UV Sen1","UV Sen2","UV Ref","UV ATN1","UV ATN2","UV K","Blue Sen1","Blue Sen2","Blue Ref","Blue ATN1","Blue ATN2","Blue K","Green Sen1","Green Sen2","Green Ref","Green ATN1","Green ATN2","Green K","Red Sen1","Red Sen2","Red Ref","Red ATN1","Red ATN2","Red K","IR Sen1","IR Sen2","IR Ref","IR ATN1","IR ATN2","IR K","UV BC1","UV BC2","UV BCc","Blue BC1","Blue BC2","Blue BCc","Green BC1","Green BC2","Green BCc","Red BC1","Red BC2","Red BCc","IR BC1","IR BC2","IR BCc","Readable status"
"MA200-0416","27878","84","1","1.10","1.4","2023-05-25T16:24:31","120","2023/05/25","16:24:31","-15.795752346515656","35.00297249946743","0.0","12","30","66","34","-2896","-3760","-26191","12","150","149.87","115.50","34.37","28.47","42.2","14.40","90248","28.00","DUALSPOT-UV-BLUE-GREEN-RED-IR","853696","729533","905499","0.000000","0.000000","0.000000","807483","909147","762468","0.000000","0.000000","0.000000","904766","914776","816585","0.000000","0.000000","0.000000","886304","930128","863852","0.000000","0.000000","0.000000","750239","857968","952272","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27879","84","1","1.10","1.4","2023-05-25T16:25:01","120","2023/05/25","16:25:01","-15.795747101306915","35.002977333031595","0.1","12","30","66","34","-2996","-3744","-25836","12","150","149.83","115.87","33.96","28.45","41.5","14.09","90248","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","856532","732238","909061","0.000000","0.000000","0.000000","809858","912072","765031","0.000000","0.000000","0.000000","901472","911632","813879","0.000000","0.000000","0.000000","882826","926667","860742","0.000000","0.000000","0.000000","751799","859895","954490","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27880","84","1","1.10","1.4","2023-05-25T16:25:31","120","2023/05/25","16:25:31","-15.795822322368622","35.00296966615133","0.1","11","30","66","34","-2988","-3712","-25548","12","150","149.57","115.24","34.33","28.43","40.9","13.87","90248","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","854435","730805","907391","0.000000","0.000000","0.000000","807981","910207","763561","0.000000","0.000000","0.000000","900730","911049","813453","0.000000","0.000000","0.000000","887176","931361","865203","0.000000","0.000000","0.000000","751323","859441","954033","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27881","84","1","1.10","1.4","2023-05-25T16:26:01","120","2023/05/25","16:26:01","-15.795819878578186","35.00294316629879","0.1","12","30","66","34","-2953","-3692","-25711","12","150","149.76","115.75","34.01","28.40","40.6","13.72","90252","28.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","855633","732118","909141","0.000000","0.000000","0.000000","808761","911326","764568","0.000000","0.000000","0.000000","901311","911833","814231","0.000000","0.000000","0.000000","882794","926896","861095","0.000000","0.000000","0.000000","752602","861022","955791","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27882","84","1","1.10","1.4","2023-05-25T16:26:31","120","2023/05/25","16:26:31","-15.795832753181458","35.00295466626994","0.1","13","30","66","34","-2936","-3764","-26100","12","150","150.03","116.15","33.88","28.38","40.3","13.60","90252","28.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","855333","732179","909408","0.000000","0.000000","0.000000","808788","911623","764931","0.000000","0.000000","0.000000","900853","911576","814072","0.000000","0.000000","0.000000","881954","926167","860531","0.000000","0.000000","0.000000","751808","860206","954940","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","Start up"
"MA200-0416","27883","84","1","1.10","1.4","2023-05-25T16:27:01","120","2023/05/25","16:27:01","-15.795811533927917","35.00296549964696","0.0","14","30","64","35","-2916","-3696","-25916","12","150","149.95","115.92","34.03","28.34","40.1","13.48","90252","28.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","854210","731554","908773","0.000000","0.000000","0.000000","808404","911427","764832","0.000000","0.000000","0.000000","900518","911441","814059","0.000000","0.000000","0.000000","888198","932868","866833","0.000000","0.000000","0.000000","752144","860650","955486","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","",""
"MA200-0416","27884","84","1","1.10","1.4","2023-05-25T16:27:31","120","2023/05/25","16:27:31","-15.795792520046234","35.002959333127365","0.0","14","30","64","34","-2976","-3671","-25244","12","150","149.70","116.07","33.63","28.32","39.9","13.37","90248","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","854963","732532","910128","0.062675","0.015163","0.000000","808191","911440","764966","0.041055","0.013589","0.000000","901303","912424","815000","0.032562","0.009410","0.000000","888212","933034","867071","0.025719","0.009703","0.000000","752732","861439","956376","0.013633","0.003401","0.000000","3171","2648","3171","2622","2995","2622","2329","2323","2329","2223","2895","2223","1640","1413","1640",""
"MA200-0416","27885","84","1","1.10","1.4","2023-05-25T16:28:01","120","2023/05/25","16:28:01","-15.79579746723175","35.00296199996956","0.1","14","30","64","34","-2988","-3730","-25630","12","150","150.11","115.56","34.55","28.29","39.7","13.30","90252","28.19","DUALSPOT-UV-BLUE-GREEN-RED-IR","851050","729502","906473","0.120946","0.030570","0.000000","806029","909245","763220","0.078690","0.024633","0.000000","899251","910511","813412","0.063419","0.020843","0.000000","885284","930107","864415","0.047707","0.016880","0.000000","750976","859500","954246","0.026460","0.006299","0.000000","2961","2619","2961","2414","2369","2414","2216","2747","2216","1908","2083","1908","1550","1171","1550",""
"MA200-0416","27886","84","1","1.10","1.4","2023-05-25T16:28:31","120","2023/05/25","16:28:31","-15.795777976512909","35.00295766652562","0.0","14","30","64","34","-2896","-3604","-25680","12","150","149.51","115.51","33.99","28.27","39.6","13.22","90256","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","852086","730671","908055","0.174652","0.044805","0.000000","806345","909821","763759","0.114583","0.036161","0.000000","900025","911481","814322","0.091469","0.029736","0.000000","887676","932747","866944","0.070053","0.025611","0.000000","752232","860996","955936","0.037048","0.009331","0.000000","2730","2459","2730","2303","2514","2303","2016","2172","2016","1940","2577","1940","1280","1245","1280",""
"MA200-0416","27887","84","1","1.10","1.4","2023-05-25T16:29:01","120","2023/05/25","16:29:01","-15.795814156532288","35.00299199973233","0.2","14","30","64","34","-2872","-3600","-26216","12","150","149.51","115.95","33.55","28.24","39.5","13.17","90252","28.13","DUALSPOT-UV-BLUE-GREEN-RED-IR","851698","730637","908147","0.228311","0.057737","0.000000","806171","909864","763859","0.149250","0.043188","0.000000","899572","911224","814183","0.119812","0.038361","0.000000","886937","932098","866398","0.091779","0.032258","0.000000","752065","860896","955871","0.048320","0.012983","0.000000","2718","2263","2718","2216","1552","2216","2029","2134","2029","1879","1987","1879","1358","1520","1358",""
